id,timestamp,circles
0,1398854618.4548473,[{'idp': 1, 'x': 7.291666666666668, 'y': 2.2916666666666674, 'r': 0.3999999999999999, 'type': 1}]
200,1398854623.4737315,[{'idp': 1, 'x': 8.800239588935842, 'y': 2.9014658221957146, 'r': 0.3999999999999999, 'type': 1}]
201,1398854623.5137544,[{'idp': 1, 'x': 8.810652890173124, 'y': 2.9045517554814304, 'r': 0.3999999999999999, 'type': 1}]
202,1398854623.5137873,[{'idp': 1, 'x': 8.75720259390435, 'y': 2.90905677956669, 'r': 0.3999999999999999, 'type': 1}]
203,1398854623.5538983,[{'idp': 1, 'x': 8.784207790598836, 'y': 2.9176340278838797, 'r': 0.3999999999999999, 'type': 1}]
204,1398854623.562667,[{'idp': 1, 'x': 8.788696507083944, 'y': 2.918923517958061, 'r': 0.3999999999999999, 'type': 1}]
205,1398854623.6017392,[{'idp': 1, 'x': 8.79358506042979, 'y': 2.9205960110128304, 'r': 0.3999999999999999, 'type': 1}]
206,1398854623.6417396,[{'idp': 1, 'x': 8.827809555431756, 'y': 2.9317598040440873, 'r': 0.3999999999999999, 'type': 1}]
207,1398854623.641768,[{'idp': 1, 'x': 8.808696774142193, 'y': 2.9253287170136066, 'r': 0.3999999999999999, 'type': 1}]
208,1398854623.681826,[{'idp': 1, 'x': 8.741236447329776, 'y': 2.924955674434049, 'r': 0.3999999999999999, 'type': 1}]
209,1398854623.6878417,[{'idp': 1, 'x': 8.758703504739202, 'y': 2.930738414984899, 'r': 0.3999999999999999, 'type': 1}]
210,1398854623.7257268,[{'idp': 1, 'x': 8.772216789525455, 'y': 2.935102540847332, 'r': 0.3999999999999999, 'type': 1}]
211,1398854623.7658222,[{'idp': 1, 'x': 8.770115984052666, 'y': 2.934447472871844, 'r': 0.3999999999999999, 'type': 1}]
212,1398854623.7658741,[{'idp': 1, 'x': 8.783603011590827, 'y': 2.938891152301668, 'r': 0.3999999999999999, 'type': 1}]
213,1398854623.8058012,[{'idp': 1, 'x': 8.797457936692759, 'y': 2.9434947365749675, 'r': 0.3999999999999999, 'type': 1}]
214,1398854623.8132408,[{'idp': 1, 'x': 8.803147872397627, 'y': 2.945397641895504, 'r': 0.3999999999999999, 'type': 1}]
215,1398854623.8498392,[]
216,1398854623.889802,[]
217,1398854623.8898518,[]
218,1398854623.9297843,[]
219,1398854623.9382405,[]
220,1398854623.9777513,[]
221,1398854624.0177433,[]
222,1398854624.0177765,[]
223,1398854624.0577793,[]
224,1398854624.0633757,[]
225,1398854624.1017792,[]
226,1398854624.141764,[]
227,1398854624.1417804,[]
228,1398854624.1817646,[]
229,1398854624.1879284,[]
230,1398854624.225861,[]
231,1398854624.2657638,[]
232,1398854624.2657962,[]
233,1398854624.3057947,[]
234,1398854624.313888,[]
235,1398854624.3537638,[]
236,1398854624.39371,[]
237,1398854624.3937423,[]
238,1398854624.4336798,[]
239,1398854624.4386659,[]
240,1398854624.4777663,[]
241,1398854624.517725,[]
242,1398854624.5177708,[]
243,1398854624.557775,[]
244,1398854624.5641081,[]
245,1398854624.6017513,[]
246,1398854624.6416879,[]
247,1398854624.6417065,[]
248,1398854624.6818376,[]
249,1398854624.6897392,[]
250,1398854624.729725,[]
251,1398854624.7697499,[]
252,1398854624.7697773,[]
253,1398854624.8097284,[]
254,1398854624.8157947,[]
255,1398854624.8537488,[]
256,1398854624.8937132,[]
257,1398854624.93376,[]
258,1398854624.9337919,[]
259,1398854624.973791,[]
260,1398854624.9738183,[]
261,1398854625.0137362,[]
262,1398854625.0147102,[]
263,1398854625.0537226,[]
264,1398854625.09379,[]
265,1398854625.093815,[]
266,1398854625.1338334,[]
267,1398854625.1403422,[]
268,1398854625.17778,[]
269,1398854625.2176955,[]
270,1398854625.217712,[]
271,1398854625.2577348,[]
272,1398854625.2667296,[]
273,1398854625.3057675,[]
274,1398854625.3457458,[]
275,1398854625.3457813,[]
276,1398854625.385775,[]
277,1398854625.3934736,[]
278,1398854625.4297428,[]
279,1398854625.4697566,[]
280,1398854625.4697852,[]
281,1398854625.5097897,[]
282,1398854625.518435,[]
283,1398854625.5577161,[]
284,1398854625.5977154,[]
285,1398854625.597748,[]
286,1398854625.6377766,[]
287,1398854625.642903,[]
288,1398854625.6817355,[]
289,1398854625.7217176,[]
290,1398854625.7217464,[]
291,1398854625.7617302,[]
292,1398854625.7674072,[]
293,1398854625.8058364,[]
294,1398854625.8457634,[]
295,1398854625.845797,[]
296,1398854625.8857055,[]
297,1398854625.8916113,[]
298,1398854625.9297512,[]
299,1398854625.9697742,[]
300,1398854625.9698064,[]
301,1398854626.0098295,[]
302,1398854626.0169811,[]
303,1398854626.0537739,[]
304,1398854626.0937881,[]
305,1398854626.0938187,[]
306,1398854626.1337867,[]
307,1398854626.1416562,[]
308,1398854626.1777806,[]
309,1398854626.2177258,[]
310,1398854626.2177527,[]
311,1398854626.257765,[]
312,1398854626.2668557,[]
313,1398854626.3057404,[]
314,1398854626.3457105,[]
315,1398854626.3457396,[]
316,1398854626.3858106,[]
317,1398854626.3920722,[]
318,1398854626.4298294,[]
319,1398854626.4697545,[]
320,1398854626.4697883,[]
321,1398854626.5097604,[]
322,1398854626.5168471,[]
323,1398854626.5537424,[]
324,1398854626.5936887,[]
325,1398854626.5937142,[]
326,1398854626.6337216,[]
327,1398854626.6422353,[]
328,1398854626.6817832,[]
329,1398854626.7217853,[]
330,1398854626.7218199,[]
331,1398854626.7617402,[]
332,1398854626.768184,[]
333,1398854626.8058257,[]
334,1398854626.845751,[]
335,1398854626.8457878,[]
336,1398854626.8857841,[]
337,1398854626.8944435,[]
338,1398854626.9337006,[]
339,1398854626.9737298,[]
340,1398854626.9737592,[]
341,1398854627.0137794,[]
342,1398854627.0185583,[]
343,1398854627.0577035,[]
344,1398854627.0978248,[]
345,1398854627.0978754,[]
346,1398854627.137741,[]
347,1398854627.1433504,[]
348,1398854627.181699,[]
349,1398854627.2217596,[]
350,1398854627.2217846,[]
351,1398854627.2617946,[]
352,1398854627.2695985,[]
353,1398854627.3056877,[]
354,1398854627.3457592,[]
355,1398854627.3457828,[]
356,1398854627.3858106,[]
357,1398854627.3944678,[]
358,1398854627.43375,[]
359,1398854627.4738073,[]
360,1398854627.4738374,[]
361,1398854627.513785,[]
362,1398854627.5191984,[]
363,1398854627.5577214,[]
364,1398854627.5977542,[]
365,1398854627.597789,[]
366,1398854627.637737,[]
367,1398854627.6448238,[]
368,1398854627.6817675,[]
369,1398854627.7217536,[]
370,1398854627.7217758,[]
371,1398854627.7617695,[]
372,1398854627.770346,[]
373,1398854627.809718,[]
374,1398854627.8497188,[]
375,1398854627.8497496,[]
376,1398854627.8897274,[]
377,1398854627.8957167,[]
378,1398854627.9337325,[]
379,1398854627.9737365,[]
380,1398854627.97377,[]
381,1398854628.0138032,[]
382,1398854628.0201187,[]
383,1398854628.058431,[]
384,1398854628.0977817,[]
385,1398854628.097812,[]
386,1398854628.1377456,[]
387,1398854628.1449823,[]
388,1398854628.1817489,[]
389,1398854628.2217262,[]
390,1398854628.22176,[]
391,1398854628.261726,[]
392,1398854628.2701285,[]
393,1398854628.309727,[]
394,1398854628.3496933,[]
395,1398854628.3497195,[]
396,1398854628.3897846,[]
397,1398854628.396648,[]
398,1398854628.4337165,[]
399,1398854628.4737277,[]
400,1398854628.4737473,[]
401,1398854628.5137804,[]
402,1398854628.5212295,[]
403,1398854628.5577242,[]
404,1398854628.5977519,[]
405,1398854628.597792,[]
406,1398854628.6377907,[]
407,1398854628.6456816,[]
408,1398854628.6857247,[]
409,1398854628.7256918,[]
410,1398854628.72572,[]
411,1398854628.7657344,[]
412,1398854628.7714112,[]
413,1398854628.809748,[]
414,1398854628.849754,[]
415,1398854628.8497996,[]
416,1398854628.8897445,[]
417,1398854628.896542,[]
418,1398854628.9337893,[]
419,1398854628.9736998,[]
420,1398854628.973732,[]
421,1398854629.0138474,[]
422,1398854629.0222015,[]
423,1398854629.0617733,[]
424,1398854629.1017277,[]
425,1398854629.1017513,[]
426,1398854629.1417534,[]
427,1398854629.1472476,[]
428,1398854629.1857765,[]
429,1398854629.2257283,[]
430,1398854629.2257683,[]
431,1398854629.2657745,[]
432,1398854629.2732499,[]
433,1398854629.3097172,[]
434,1398854629.3496842,[]
435,1398854629.349716,[]
436,1398854629.389756,[]
437,1398854629.3982248,[]
438,1398854629.4377491,[]
439,1398854629.4777272,[]
440,1398854629.477757,[]
441,1398854629.5177498,[]
442,1398854629.5240238,[]
443,1398854629.5617452,[]
444,1398854629.6017485,[]
445,1398854629.6017802,[]
446,1398854629.6417558,[]
447,1398854629.6504917,[]
448,1398854629.6897373,[]
449,1398854629.729812,[]
450,1398854629.7298393,[]
451,1398854629.7698183,[]
452,1398854629.7756102,[]
453,1398854629.8138578,[]
454,1398854629.8538384,[]
455,1398854629.8538733,[]
456,1398854629.8937244,[]
457,1398854629.9002519,[]
458,1398854629.9376986,[]
459,1398854629.9777405,[]
460,1398854629.9777763,[]
461,1398854630.017849,[]
462,1398854630.0246236,[]
463,1398854630.0617094,[]
464,1398854630.1017952,[]
465,1398854630.1018264,[]
466,1398854630.1417394,[]
467,1398854630.1489875,[]
468,1398854630.1897197,[]
469,1398854630.229762,[]
470,1398854630.2297952,[]
471,1398854630.2697995,[]
472,1398854630.273652,[]
473,1398854630.3097696,[]
474,1398854630.3496733,[]
475,1398854630.3497012,[]
476,1398854630.3897572,[]
477,1398854630.3988473,[]
478,1398854630.437679,[]
479,1398854630.4777699,[]
480,1398854630.4777997,[]
481,1398854630.5176973,[]
482,1398854630.5247035,[]
483,1398854630.5617387,[]
484,1398854630.601727,[]
485,1398854630.6017575,[]
486,1398854630.6417274,[]
487,1398854630.649814,[]
488,1398854630.6898022,[]
489,1398854630.7297745,[]
490,1398854630.729807,[]
491,1398854630.7697895,[]
492,1398854630.774465,[]
493,1398854630.813782,[]
494,1398854630.85368,[]
495,1398854630.8537104,[]
496,1398854630.893817,[]
497,1398854630.8996487,[]
498,1398854630.9377494,[]
499,1398854630.977796,[]
500,1398854630.9778273,[]
501,1398854631.0176973,[]
502,1398854631.0253716,[]
503,1398854631.0617368,[]
504,1398854631.1018097,[]
505,1398854631.1018412,[]
506,1398854631.1416996,[]
507,1398854631.1502433,[]
508,1398854631.1896935,[]
509,1398854631.2297401,[]
510,1398854631.2297716,[]
511,1398854631.2697914,[]
512,1398854631.2755704,[]
513,1398854631.313775,[]
514,1398854631.353722,[]
515,1398854631.3537529,[]
516,1398854631.3937774,[]
517,1398854631.4019797,[]
518,1398854631.4417048,[]
519,1398854631.4817932,[]
520,1398854631.4818237,[]
521,1398854631.5217316,[]
522,1398854631.5256526,[]
523,1398854631.56179,[]
524,1398854631.6017973,[]
525,1398854631.6018271,[]
526,1398854631.6417623,[]
527,1398854631.6512837,[]
528,1398854631.6897526,[]
529,1398854631.7298334,[]
530,1398854631.7298627,[]
531,1398854631.7738135,[]
532,1398854631.776375,[]
533,1398854631.8137326,[]
534,1398854631.8537083,[]
535,1398854631.8537285,[]
536,1398854631.893718,[]
537,1398854631.9021015,[]
538,1398854631.9417088,[]
539,1398854631.981804,[]
540,1398854631.9818316,[]
541,1398854632.0217984,[]
542,1398854632.0263789,[]
543,1398854632.065716,[]
544,1398854632.1056802,[]
545,1398854632.1057105,[]
546,1398854632.1457326,[]
547,1398854632.151755,[]
548,1398854632.1897433,[]
549,1398854632.2297218,[]
550,1398854632.2297494,[]
551,1398854632.2696896,[]
552,1398854632.2778718,[]
553,1398854632.3177245,[]
554,1398854632.3577294,[]
555,1398854632.35776,[]
556,1398854632.397831,[]
557,1398854632.402726,[]
558,1398854632.4417622,[]
559,1398854632.481758,[]
560,1398854632.4817846,[]
561,1398854632.5217266,[]
562,1398854632.5271184,[]
563,1398854632.5657468,[]
564,1398854632.6057625,[]
565,1398854632.6057913,[]
566,1398854632.6457214,[]
567,1398854632.652522,[]
568,1398854632.6897168,[{'idp': 2, 'x': 8.875, 'y': 2.7083333333333326, 'r': 0.4, 'type': 1}]
569,1398854632.7297325,[{'idp': 2, 'x': 8.907515406011651, 'y': 2.6809511498459204, 'r': 0.4, 'type': 1}]
570,1398854632.729761,[{'idp': 2, 'x': 8.937656257317272, 'y': 2.668103652377787, 'r': 0.4, 'type': 1}]
571,1398854632.7697835,[{'idp': 2, 'x': 8.950073786313226, 'y': 2.6719525398958965, 'r': 0.4, 'type': 1}]
572,1398854632.778851,[{'idp': 2, 'x': 8.964621390295948, 'y': 2.676240496473794, 'r': 0.4, 'type': 1}]
573,1398854632.8177464,[{'idp': 2, 'x': 8.959652723948494, 'y': 2.674824837656884, 'r': 0.4, 'type': 1}]
574,1398854632.8577378,[{'idp': 2, 'x': 8.955315758564677, 'y': 2.673621324740676, 'r': 0.4, 'type': 1}]
575,1398854632.8577645,[{'idp': 2, 'x': 8.953226572398203, 'y': 2.673044948075536, 'r': 0.4, 'type': 1}]
576,1398854632.897858,[{'idp': 2, 'x': 8.943642852269615, 'y': 2.6701886784147866, 'r': 0.4, 'type': 1}]
577,1398854632.903675,[{'idp': 2, 'x': 8.942499797908805, 'y': 2.6699403454433424, 'r': 0.4, 'type': 1}]
578,1398854632.9417086,[{'idp': 2, 'x': 8.935864399040245, 'y': 2.668279744568267, 'r': 0.4, 'type': 1}]
579,1398854632.981731,[{'idp': 2, 'x': 8.926550982130985, 'y': 2.6656840489454425, 'r': 0.4, 'type': 1}]
580,1398854632.9817808,[{'idp': 2, 'x': 8.906198281590088, 'y': 2.659867667969731, 'r': 0.4, 'type': 1}]
581,1398854633.0217729,[{'idp': 2, 'x': 8.945573321511862, 'y': 2.6498191235890745, 'r': 0.4, 'type': 1}]
582,1398854633.027871,[{'idp': 2, 'x': 8.937530220635228, 'y': 2.6478026487314454, 'r': 0.4, 'type': 1}]
583,1398854633.0657382,[{'idp': 2, 'x': 8.89430354786068, 'y': 2.613182676293415, 'r': 0.4, 'type': 1}]
584,1398854633.1057658,[{'idp': 2, 'x': 8.842106335473499, 'y': 2.5981041691238738, 'r': 0.4, 'type': 1}]
585,1398854633.1058018,[{'idp': 2, 'x': 8.884807096076148, 'y': 2.5890846349947116, 'r': 0.4, 'type': 1}]
586,1398854633.1457486,[{'idp': 2, 'x': 8.874721419596266, 'y': 2.5864234575142353, 'r': 0.4, 'type': 1}]
587,1398854633.1542451,[{'idp': 2, 'x': 8.831144933346547, 'y': 2.5741018855980258, 'r': 0.4, 'type': 1}]
588,1398854633.193767,[{'idp': 2, 'x': 8.873353950837908, 'y': 2.5650454368017606, 'r': 0.4, 'type': 1}]
589,1398854633.2337332,[{'idp': 2, 'x': 8.83307918061599, 'y': 2.5535910214466573, 'r': 0.4, 'type': 1}]
590,1398854633.2337785,[{'idp': 2, 'x': 8.872201976810368, 'y': 2.5436433232690847, 'r': 0.4, 'type': 1}]
591,1398854633.2737818,[{'idp': 2, 'x': 8.849954459954601, 'y': 2.53779450182825, 'r': 0.4, 'type': 1}]
592,1398854633.278614,[{'idp': 2, 'x': 8.816443182962995, 'y': 2.5285005048814613, 'r': 0.4, 'type': 1}]
593,1398854633.3178008,[{'idp': 2, 'x': 8.844173609813538, 'y': 2.515196420956589, 'r': 0.4, 'type': 1}]
594,1398854633.3577542,[{'idp': 2, 'x': 8.813782627962192, 'y': 2.4854702301150167, 'r': 0.4, 'type': 1}]
595,1398854633.35778,[{'idp': 2, 'x': 8.826184203574323, 'y': 2.4893979974672886, 'r': 0.4, 'type': 1}]
596,1398854633.398031,[{'idp': 2, 'x': 8.817054895230545, 'y': 2.486967324997802, 'r': 0.4, 'type': 1}]
597,1398854633.4047875,[{'idp': 2, 'x': 8.847593411633706, 'y': 2.4743569188785597, 'r': 0.4, 'type': 1}]
598,1398854633.4417255,[{'idp': 2, 'x': 8.851581637963132, 'y': 2.475699753936862, 'r': 0.4, 'type': 1}]
599,1398854633.4817448,[{'idp': 2, 'x': 8.849854346596128, 'y': 2.47520806084335, 'r': 0.4, 'type': 1}]
600,1398854633.4817796,[{'idp': 2, 'x': 8.874068735650567, 'y': 2.4821822777279268, 'r': 0.4, 'type': 1}]
601,1398854633.521811,[{'idp': 2, 'x': 8.87768902808655, 'y': 2.4616724652901567, 'r': 0.4, 'type': 1}]
602,1398854633.529421,[{'idp': 2, 'x': 8.878699829519887, 'y': 2.4624483624154636, 'r': 0.4, 'type': 1}]
603,1398854633.5657887,[{'idp': 2, 'x': 8.874744214537033, 'y': 2.461741576862202, 'r': 0.4, 'type': 1}]
604,1398854633.6057703,[{'idp': 2, 'x': 8.848513603043617, 'y': 2.4332701806610535, 'r': 0.4, 'type': 1}]
605,1398854633.605804,[{'idp': 2, 'x': 8.848114950244444, 'y': 2.433213503585767, 'r': 0.4, 'type': 1}]
606,1398854633.6457407,[{'idp': 2, 'x': 8.86571834848375, 'y': 2.4382058281754015, 'r': 0.4, 'type': 1}]
607,1398854633.6548846,[{'idp': 2, 'x': 8.856958321092911, 'y': 2.4361232782164843, 'r': 0.4, 'type': 1}]
608,1398854633.6938028,[{'idp': 2, 'x': 8.826899504789193, 'y': 2.3851779754047397, 'r': 0.4, 'type': 1}]
609,1398854633.7337127,[{'idp': 2, 'x': 8.80602640844241, 'y': 2.3803994599009903, 'r': 0.4, 'type': 1}]
610,1398854633.7337434,[{'idp': 2, 'x': 8.851880102262054, 'y': 2.392800650422433, 'r': 0.4, 'type': 1}]
611,1398854633.7737896,[{'idp': 2, 'x': 8.82453791211384, 'y': 2.365305810415983, 'r': 0.4, 'type': 1}]
612,1398854633.7809546,[{'idp': 2, 'x': 8.837330713278568, 'y': 2.347428087414065, 'r': 0.4, 'type': 1}]
613,1398854633.8178158,[{'idp': 2, 'x': 8.809498342086655, 'y': 2.340020563109919, 'r': 0.4, 'type': 1}]
614,1398854633.857713,[{'idp': 2, 'x': 8.769849508036419, 'y': 2.3087041147092746, 'r': 0.4, 'type': 1}]
615,1398854633.8577466,[{'idp': 2, 'x': 8.784993006354133, 'y': 2.313149761211628, 'r': 0.4, 'type': 1}]
616,1398854633.8977919,[{'idp': 2, 'x': 8.772947952271046, 'y': 2.289144893050943, 'r': 0.4, 'type': 1}]
617,1398854633.9076061,[{'idp': 2, 'x': 8.770445884719589, 'y': 2.288825438489601, 'r': 0.4, 'type': 1}]
618,1398854633.9457686,[{'idp': 2, 'x': 8.73160893122126, 'y': 2.2581080140521625, 'r': 0.4, 'type': 1}]
619,1398854633.9859352,[{'idp': 2, 'x': 8.739406805269807, 'y': 2.259902350034393, 'r': 0.4, 'type': 1}]
620,1398854633.9859562,[{'idp': 2, 'x': 8.733973503346459, 'y': 2.258280876528682, 'r': 0.4, 'type': 1}]
621,1398854634.0257776,[{'idp': 2, 'x': 8.731711189695101, 'y': 2.25814647007895, 'r': 0.4, 'type': 1}]
622,1398854634.0332305,[{'idp': 2, 'x': 8.72534346045995, 'y': 2.2561486465883096, 'r': 0.4, 'type': 1}]
623,1398854634.069822,[{'idp': 2, 'x': 8.737987841100445, 'y': 2.2390515295137647, 'r': 0.4, 'type': 1}]
624,1398854634.1097672,[{'idp': 2, 'x': 8.71460589899202, 'y': 2.2331144026846284, 'r': 0.4, 'type': 1}]
625,1398854634.1097887,[{'idp': 2, 'x': 8.70591892615453, 'y': 2.2307568197021865, 'r': 0.4, 'type': 1}]
626,1398854634.1497586,[{'idp': 2, 'x': 8.702275778131439, 'y': 2.22986815557624, 'r': 0.4, 'type': 1}]
627,1398854634.1577387,[{'idp': 2, 'x': 8.722593601514584, 'y': 2.214503250985407, 'r': 0.4, 'type': 1}]
628,1398854634.1977158,[{'idp': 2, 'x': 8.769368928195666, 'y': 2.2271104274461795, 'r': 0.4, 'type': 1}]
629,1398854634.237687,[{'idp': 2, 'x': 8.760052984184215, 'y': 2.2249690686251, 'r': 0.4, 'type': 1}]
630,1398854634.237715,[{'idp': 2, 'x': 8.714973135226458, 'y': 2.1925553006927156, 'r': 0.4, 'type': 1}]
631,1398854634.2776978,[{'idp': 2, 'x': 8.731416659772043, 'y': 2.196352162058397, 'r': 0.4, 'type': 1}]
632,1398854634.2823431,[{'idp': 2, 'x': 8.74782372013085, 'y': 2.2008065710564773, 'r': 0.4, 'type': 1}]
633,1398854634.321719,[{'idp': 2, 'x': 8.715197627435842, 'y': 2.1926910915656173, 'r': 0.4, 'type': 1}]
634,1398854634.3617382,[{'idp': 2, 'x': 8.730086488943826, 'y': 2.19652077974936, 'r': 0.4, 'type': 1}]
635,1398854634.361769,[{'idp': 2, 'x': 8.756850423961616, 'y': 2.2038649053162196, 'r': 0.4, 'type': 1}]
636,1398854634.401741,[{'idp': 2, 'x': 8.72397401077272, 'y': 2.1746975040869887, 'r': 0.4, 'type': 1}]
637,1398854634.4067159,[{'idp': 2, 'x': 8.709263573282374, 'y': 2.171105583640307, 'r': 0.4, 'type': 1}]
638,1398854634.4457474,[{'idp': 2, 'x': 8.716466269060746, 'y': 2.1729239009509227, 'r': 0.4, 'type': 1}]
639,1398854634.4857163,[{'idp': 2, 'x': 8.712994282350511, 'y': 2.1720845735334438, 'r': 0.4, 'type': 1}]
640,1398854634.4857461,[{'idp': 2, 'x': 8.72329978194356, 'y': 2.174450383553914, 'r': 0.4, 'type': 1}]
641,1398854634.525835,[{'idp': 2, 'x': 8.721891172755425, 'y': 2.174191039642366, 'r': 0.4, 'type': 1}]
642,1398854634.5312028,[{'idp': 2, 'x': 8.722734018954316, 'y': 2.1743587863081104, 'r': 0.4, 'type': 1}]
643,1398854634.5697157,[{'idp': 2, 'x': 8.708731992582251, 'y': 2.1708753991187035, 'r': 0.4, 'type': 1}]
644,1398854634.6097088,[{'idp': 2, 'x': 8.714679554656472, 'y': 2.1724122540660162, 'r': 0.4, 'type': 1}]
645,1398854634.6097336,[{'idp': 2, 'x': 8.71386438930747, 'y': 2.172140915683578, 'r': 0.4, 'type': 1}]
646,1398854634.6497257,[{'idp': 2, 'x': 8.704839524492662, 'y': 2.1699556486048444, 'r': 0.4, 'type': 1}]
647,1398854634.6559718,[{'idp': 2, 'x': 8.708896620435965, 'y': 2.1708078799592623, 'r': 0.4, 'type': 1}]
648,1398854634.6937642,[{'idp': 2, 'x': 8.700013621253929, 'y': 2.1686438498184546, 'r': 0.4, 'type': 1}]
649,1398854634.7337902,[{'idp': 2, 'x': 8.703035775782146, 'y': 2.1695123476270117, 'r': 0.4, 'type': 1}]
650,1398854634.7338212,[{'idp': 2, 'x': 8.69345088923384, 'y': 2.1672125024158606, 'r': 0.4, 'type': 1}]
651,1398854634.7737594,[{'idp': 2, 'x': 8.704403631729743, 'y': 2.169931766614457, 'r': 0.4, 'type': 1}]
652,1398854634.7814562,[{'idp': 2, 'x': 8.704836157804344, 'y': 2.1699663737751096, 'r': 0.4, 'type': 1}]
653,1398854634.817831,[{'idp': 2, 'x': 8.711364417322624, 'y': 2.1715375195192665, 'r': 0.4, 'type': 1}]
654,1398854634.8576853,[{'idp': 2, 'x': 8.699161744209693, 'y': 2.16851561025591, 'r': 0.4, 'type': 1}]
655,1398854634.8577101,[{'idp': 2, 'x': 8.714125387588856, 'y': 2.172272159276354, 'r': 0.4, 'type': 1}]
656,1398854634.8978205,[{'idp': 2, 'x': 8.704163836198475, 'y': 2.169712020791139, 'r': 0.4, 'type': 1}]
657,1398854634.906292,[{'idp': 2, 'x': 8.704261699650345, 'y': 2.1699117956616543, 'r': 0.4, 'type': 1}]
658,1398854634.9456656,[{'idp': 2, 'x': 8.683378419023631, 'y': 2.1645045833608356, 'r': 0.4, 'type': 1}]
