id,timestamp,circles
60000,1398777768.5636444,[{'idp':  58 ,  'x':  4.79 ,  'y':  -3.11 ,  'r':  0.4 ,  'type':  1}]
60211,1398777773.8635767,[{'idp':  58 ,  'x':  2.55 ,  'y':  -4.03 ,  'r':  0.4 ,  'type':  1}]
60212,1398777773.9035513,[{'idp':  58 ,  'x':  2.6 ,  'y':  -3.99 ,  'r':  0.4 ,  'type':  1}]
60213,1398777773.9035873,[{'idp':  58 ,  'x':  2.61 ,  'y':  -3.98 ,  'r':  0.4 ,  'type':  1}]
60214,1398777773.943654,[{'idp':  58 ,  'x':  2.59 ,  'y':  -3.98 ,  'r':  0.4 ,  'type':  1}]
60215,1398777773.9518523,[{'idp':  58 ,  'x':  2.58 ,  'y':  -3.98 ,  'r':  0.4 ,  'type':  1}]
60216,1398777773.9915512,[{'idp':  58 ,  'x':  2.59 ,  'y':  -3.97 ,  'r':  0.4 ,  'type':  1}]
60217,1398777774.0316627,[{'idp':  58 ,  'x':  2.61 ,  'y':  -3.97 ,  'r':  0.4 ,  'type':  1}]
60218,1398777774.0316927,[{'idp':  58 ,  'x':  2.61 ,  'y':  -3.98 ,  'r':  0.4 ,  'type':  1}]
60219,1398777774.0716681,[{'idp':  58 ,  'x':  2.6 ,  'y':  -3.98 ,  'r':  0.4 ,  'type':  1}]
60220,1398777774.0760028,[{'idp':  58 ,  'x':  2.6 ,  'y':  -3.99 ,  'r':  0.4 ,  'type':  1}]
60221,1398777774.1155975,[{'idp':  58 ,  'x':  2.59 ,  'y':  -3.99 ,  'r':  0.4 ,  'type':  1}]
60222,1398777774.1555934,[{'idp':  58 ,  'x':  2.59 ,  'y':  -3.99 ,  'r':  0.4 ,  'type':  1}]
60223,1398777774.1556268,[{'idp':  58 ,  'x':  2.59 ,  'y':  -3.99 ,  'r':  0.4 ,  'type':  1}]
60224,1398777774.1956463,[{'idp':  58 ,  'x':  2.6 ,  'y':  -3.97 ,  'r':  0.4 ,  'type':  1}]
60225,1398777774.2019181,[{'idp':  58 ,  'x':  2.61 ,  'y':  -3.96 ,  'r':  0.4 ,  'type':  1}]
60226,1398777774.2395923,[{'idp':  58 ,  'x':  2.61 ,  'y':  -3.95 ,  'r':  0.4 ,  'type':  1}]
60227,1398777774.2795827,[{'idp':  58 ,  'x':  2.63 ,  'y':  -3.94 ,  'r':  0.4 ,  'type':  1}]
60228,1398777774.279612,[{'idp':  58 ,  'x':  2.6 ,  'y':  -3.96 ,  'r':  0.4 ,  'type':  1}]
60229,1398777774.3196037,[{'idp':  58 ,  'x':  2.56 ,  'y':  -3.98 ,  'r':  0.4 ,  'type':  1}]
60230,1398777774.329103,[{'idp':  58 ,  'x':  2.53 ,  'y':  -3.99 ,  'r':  0.4 ,  'type':  1}]
60231,1398777774.3676286,[{'idp':  58 ,  'x':  2.5 ,  'y':  -4.0 ,  'r':  0.4 ,  'type':  1}]
60232,1398777774.407576,[{'idp':  58 ,  'x':  2.49 ,  'y':  -4.0 ,  'r':  0.4 ,  'type':  1}]
60233,1398777774.407607,[{'idp':  58 ,  'x':  2.49 ,  'y':  -3.97 ,  'r':  0.4 ,  'type':  1}]
60234,1398777774.4476297,[{'idp':  58 ,  'x':  2.51 ,  'y':  -3.95 ,  'r':  0.4 ,  'type':  1}]
60235,1398777774.4548147,[{'idp':  58 ,  'x':  2.5 ,  'y':  -3.93 ,  'r':  0.4 ,  'type':  1}]
60236,1398777774.4915965,[{'idp':  58 ,  'x':  2.52 ,  'y':  -3.93 ,  'r':  0.4 ,  'type':  1}]
60237,1398777774.5315468,[{'idp':  58 ,  'x':  2.5 ,  'y':  -3.94 ,  'r':  0.4 ,  'type':  1}]
60238,1398777774.5315769,[{'idp':  58 ,  'x':  2.47 ,  'y':  -3.95 ,  'r':  0.4 ,  'type':  1}]
60239,1398777774.5715709,[{'idp':  58 ,  'x':  2.47 ,  'y':  -3.96 ,  'r':  0.4 ,  'type':  1}]
60240,1398777774.5798295,[{'idp':  58 ,  'x':  2.47 ,  'y':  -3.97 ,  'r':  0.4 ,  'type':  1}]
60241,1398777774.6196425,[{'idp':  58 ,  'x':  2.46 ,  'y':  -3.96 ,  'r':  0.4 ,  'type':  1}]
60242,1398777774.6596618,[{'idp':  58 ,  'x':  2.46 ,  'y':  -3.96 ,  'r':  0.4 ,  'type':  1}]
60243,1398777774.659693,[{'idp':  58 ,  'x':  2.46 ,  'y':  -3.94 ,  'r':  0.4 ,  'type':  1}]
60244,1398777774.6997094,[{'idp':  58 ,  'x':  2.5 ,  'y':  -3.92 ,  'r':  0.4 ,  'type':  1}]
60245,1398777774.7034528,[{'idp':  58 ,  'x':  2.5 ,  'y':  -3.91 ,  'r':  0.4 ,  'type':  1}]
60246,1398777774.7396283,[{'idp':  58 ,  'x':  2.53 ,  'y':  -3.9 ,  'r':  0.4 ,  'type':  1}]
60247,1398777774.7796013,[{'idp':  58 ,  'x':  2.57 ,  'y':  -3.88 ,  'r':  0.4 ,  'type':  1}]
60248,1398777774.7796302,[{'idp':  58 ,  'x':  2.62 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1}]
60249,1398777774.819609,[{'idp':  58 ,  'x':  2.64 ,  'y':  -3.87 ,  'r':  0.4 ,  'type':  1}]
60250,1398777774.8285363,[{'idp':  58 ,  'x':  2.61 ,  'y':  -3.89 ,  'r':  0.4 ,  'type':  1}]
60251,1398777774.8676972,[{'idp':  58 ,  'x':  2.61 ,  'y':  -3.9 ,  'r':  0.4 ,  'type':  1}]
60252,1398777774.9075873,[{'idp':  58 ,  'x':  2.62 ,  'y':  -3.89 ,  'r':  0.4 ,  'type':  1}]
60253,1398777774.9076173,[{'idp':  58 ,  'x':  2.63 ,  'y':  -3.88 ,  'r':  0.4 ,  'type':  1}]
60254,1398777774.9476085,[{'idp':  58 ,  'x':  2.68 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1}]
60255,1398777774.9539847,[{'idp':  58 ,  'x':  2.72 ,  'y':  -3.84 ,  'r':  0.4 ,  'type':  1}]
60256,1398777774.9915724,[{'idp':  58 ,  'x':  2.73 ,  'y':  -3.85 ,  'r':  0.4 ,  'type':  1}]
60257,1398777775.0315847,[{'idp':  58 ,  'x':  2.73 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1}]
60258,1398777775.0316167,[{'idp':  58 ,  'x':  2.71 ,  'y':  -3.87 ,  'r':  0.4 ,  'type':  1}]
60259,1398777775.0716577,[{'idp':  58 ,  'x':  2.72 ,  'y':  -3.88 ,  'r':  0.4 ,  'type':  1}]
60260,1398777775.079369,[{'idp':  58 ,  'x':  2.73 ,  'y':  -3.87 ,  'r':  0.4 ,  'type':  1}]
60261,1398777775.1155798,[{'idp':  58 ,  'x':  2.78 ,  'y':  -3.85 ,  'r':  0.4 ,  'type':  1}]
60262,1398777775.1555555,[{'idp':  58 ,  'x':  2.82 ,  'y':  -3.83 ,  'r':  0.4 ,  'type':  1}]
60263,1398777775.1555817,[{'idp':  58 ,  'x':  2.87 ,  'y':  -3.81 ,  'r':  0.4 ,  'type':  1}]
60264,1398777775.1956208,[{'idp':  58 ,  'x':  2.89 ,  'y':  -3.82 ,  'r':  0.4 ,  'type':  1}]
60265,1398777775.204844,[{'idp':  58 ,  'x':  2.88 ,  'y':  -3.84 ,  'r':  0.4 ,  'type':  1}]
60266,1398777775.2435844,[{'idp':  58 ,  'x':  2.86 ,  'y':  -3.85 ,  'r':  0.4 ,  'type':  1}]
60267,1398777775.2836568,[{'idp':  58 ,  'x':  2.87 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1}]
60268,1398777775.28368,[{'idp':  58 ,  'x':  2.87 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1}]
60269,1398777775.323618,[{'idp':  58 ,  'x':  2.88 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1}]
60270,1398777775.330709,[{'idp':  58 ,  'x':  2.88 ,  'y':  -3.86 ,  'r':  0.4 ,  'type':  1}]
60271,1398777775.367638,[{'idp':  58 ,  'x':  2.88 ,  'y':  -3.87 ,  'r':  0.4 ,  'type':  1}]
60272,1398777775.4075341,[{'idp':  58 ,  'x':  2.88 ,  'y':  -3.87 ,  'r':  0.4 ,  'type':  1}]
60273,1398777775.407563,[{'idp':  58 ,  'x':  2.87 ,  'y':  -3.88 ,  'r':  0.4 ,  'type':  1}]
60274,1398777775.4476032,[{'idp':  58 ,  'x':  2.86 ,  'y':  -3.88 ,  'r':  0.4 ,  'type':  1}]
60275,1398777775.4568481,[{'idp':  58 ,  'x':  2.86 ,  'y':  -3.9 ,  'r':  0.4 ,  'type':  1}]
60276,1398777775.495656,[{'idp':  58 ,  'x':  2.85 ,  'y':  -3.92 ,  'r':  0.4 ,  'type':  1}]
60277,1398777775.5356596,[{'idp':  58 ,  'x':  2.84 ,  'y':  -3.93 ,  'r':  0.4 ,  'type':  1}]
60278,1398777775.535688,[{'idp':  58 ,  'x':  2.81 ,  'y':  -3.95 ,  'r':  0.4 ,  'type':  1}]
60279,1398777775.575709,[{'idp':  58 ,  'x':  2.8 ,  'y':  -3.98 ,  'r':  0.4 ,  'type':  1}]
60280,1398777775.580961,[{'idp':  58 ,  'x':  2.81 ,  'y':  -3.98 ,  'r':  0.4 ,  'type':  1}]
60281,1398777775.6195943,[{'idp':  58 ,  'x':  2.81 ,  'y':  -3.97 ,  'r':  0.4 ,  'type':  1}]
60282,1398777775.6596165,[{'idp':  58 ,  'x':  2.79 ,  'y':  -4.01 ,  'r':  0.4 ,  'type':  1}]
60283,1398777775.6596465,[{'idp':  58 ,  'x':  2.76 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1}]
60284,1398777775.6995735,[{'idp':  58 ,  'x':  2.74 ,  'y':  -4.04 ,  'r':  0.4 ,  'type':  1}]
60285,1398777775.706715,[{'idp':  58 ,  'x':  2.73 ,  'y':  -4.06 ,  'r':  0.4 ,  'type':  1}]
60286,1398777775.7436562,[{'idp':  58 ,  'x':  2.73 ,  'y':  -4.07 ,  'r':  0.4 ,  'type':  1}]
60287,1398777775.7836506,[{'idp':  58 ,  'x':  2.75 ,  'y':  -4.06 ,  'r':  0.4 ,  'type':  1}]
60288,1398777775.7836785,[{'idp':  58 ,  'x':  2.75 ,  'y':  -4.08 ,  'r':  0.4 ,  'type':  1}]
60289,1398777775.8236117,[{'idp':  58 ,  'x':  2.74 ,  'y':  -4.11 ,  'r':  0.4 ,  'type':  1}]
60290,1398777775.8322964,[{'idp':  58 ,  'x':  2.72 ,  'y':  -4.15 ,  'r':  0.4 ,  'type':  1}]
60291,1398777775.8716574,[{'idp':  58 ,  'x':  2.69 ,  'y':  -4.18 ,  'r':  0.4 ,  'type':  1}]
60292,1398777775.9116957,[{'idp':  58 ,  'x':  2.64 ,  'y':  -4.23 ,  'r':  0.4 ,  'type':  1}]
60293,1398777775.9117289,[{'idp':  58 ,  'x':  2.6 ,  'y':  -4.26 ,  'r':  0.4 ,  'type':  1}]
60294,1398777775.9516313,[{'idp':  58 ,  'x':  2.56 ,  'y':  -4.29 ,  'r':  0.4 ,  'type':  1}]
60295,1398777775.9584868,[{'idp':  58 ,  'x':  2.55 ,  'y':  -4.31 ,  'r':  0.4 ,  'type':  1}]
60296,1398777775.9955988,[{'idp':  58 ,  'x':  2.53 ,  'y':  -4.34 ,  'r':  0.4 ,  'type':  1}]
60297,1398777776.035597,[{'idp':  58 ,  'x':  2.5 ,  'y':  -4.37 ,  'r':  0.4 ,  'type':  1}]
60298,1398777776.0356262,[{'idp':  58 ,  'x':  2.47 ,  'y':  -4.41 ,  'r':  0.4 ,  'type':  1}]
60299,1398777776.0756543,[{'idp':  58 ,  'x':  2.41 ,  'y':  -4.44 ,  'r':  0.4 ,  'type':  1}]
60300,1398777776.083739,[{'idp':  58 ,  'x':  2.37 ,  'y':  -4.48 ,  'r':  0.4 ,  'type':  1}]
60301,1398777776.1236212,[{'idp':  58 ,  'x':  2.33 ,  'y':  -4.49 ,  'r':  0.4 ,  'type':  1}]
60302,1398777776.1635861,[{'idp':  58 ,  'x':  2.29 ,  'y':  -4.52 ,  'r':  0.4 ,  'type':  1}]
60303,1398777776.1636238,[{'idp':  58 ,  'x':  2.25 ,  'y':  -4.54 ,  'r':  0.4 ,  'type':  1}]
60304,1398777776.2036238,[{'idp':  58 ,  'x':  2.23 ,  'y':  -4.56 ,  'r':  0.4 ,  'type':  1}]
60305,1398777776.2081726,[{'idp':  58 ,  'x':  2.17 ,  'y':  -4.59 ,  'r':  0.4 ,  'type':  1}]
60306,1398777776.2475634,[{'idp':  58 ,  'x':  2.11 ,  'y':  -4.62 ,  'r':  0.4 ,  'type':  1}]
60307,1398777776.2876525,[{'idp':  58 ,  'x':  2.06 ,  'y':  -4.65 ,  'r':  0.4 ,  'type':  1}]
60308,1398777776.2876832,[{'idp':  58 ,  'x':  2.04 ,  'y':  -4.66 ,  'r':  0.4 ,  'type':  1}]
60309,1398777776.3276203,[{'idp':  58 ,  'x':  2.02 ,  'y':  -4.68 ,  'r':  0.4 ,  'type':  1}]
60310,1398777776.3338442,[{'idp':  58 ,  'x':  2.02 ,  'y':  -4.69 ,  'r':  0.4 ,  'type':  1}]
60311,1398777776.3715699,[{'idp':  58 ,  'x':  1.98 ,  'y':  -4.71 ,  'r':  0.4 ,  'type':  1}]
60312,1398777776.4115343,[{'idp':  58 ,  'x':  1.95 ,  'y':  -4.73 ,  'r':  0.4 ,  'type':  1}]
60313,1398777776.4115639,[{'idp':  58 ,  'x':  1.91 ,  'y':  -4.75 ,  'r':  0.4 ,  'type':  1}]
60314,1398777776.4516635,[{'idp':  58 ,  'x':  1.89 ,  'y':  -4.78 ,  'r':  0.4 ,  'type':  1}]
60315,1398777776.4590838,[{'idp':  58 ,  'x':  1.88 ,  'y':  -4.79 ,  'r':  0.4 ,  'type':  1}]
60316,1398777776.4955542,[{'idp':  58 ,  'x':  1.89 ,  'y':  -4.8 ,  'r':  0.4 ,  'type':  1}]
60317,1398777776.535585,[{'idp':  58 ,  'x':  1.87 ,  'y':  -4.82 ,  'r':  0.4 ,  'type':  1}]
60318,1398777776.5356133,[{'idp':  58 ,  'x':  1.86 ,  'y':  -4.83 ,  'r':  0.4 ,  'type':  1}]
60319,1398777776.5756571,[{'idp':  58 ,  'x':  1.84 ,  'y':  -4.84 ,  'r':  0.4 ,  'type':  1}]
60320,1398777776.5852852,[{'idp':  58 ,  'x':  1.82 ,  'y':  -4.85 ,  'r':  0.4 ,  'type':  1}]
60321,1398777776.623726,[{'idp':  58 ,  'x':  1.81 ,  'y':  -4.87 ,  'r':  0.4 ,  'type':  1}]
60322,1398777776.6637013,[{'idp':  58 ,  'x':  1.81 ,  'y':  -4.87 ,  'r':  0.4 ,  'type':  1}]
60323,1398777776.66378,[{'idp':  58 ,  'x':  1.82 ,  'y':  -4.87 ,  'r':  0.4 ,  'type':  1}]
60324,1398777776.703596,[{'idp':  58 ,  'x':  1.81 ,  'y':  -4.9 ,  'r':  0.4 ,  'type':  1}]
60325,1398777776.7096612,[{'idp':  58 ,  'x':  1.79 ,  'y':  -4.91 ,  'r':  0.4 ,  'type':  1}]
60326,1398777776.747635,[{'idp':  58 ,  'x':  1.76 ,  'y':  -4.93 ,  'r':  0.4 ,  'type':  1}]
60327,1398777776.787615,[{'idp':  58 ,  'x':  1.74 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60328,1398777776.7876403,[{'idp':  58 ,  'x':  1.74 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60329,1398777776.8276153,[{'idp':  58 ,  'x':  1.74 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60330,1398777776.835849,[{'idp':  58 ,  'x':  1.72 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60331,1398777776.8756604,[{'idp':  58 ,  'x':  1.71 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60332,1398777776.9156094,[{'idp':  58 ,  'x':  1.71 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60333,1398777776.915642,[{'idp':  58 ,  'x':  1.71 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60334,1398777776.955684,[{'idp':  58 ,  'x':  1.71 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60335,1398777776.9607363,[{'idp':  58 ,  'x':  1.69 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60336,1398777776.999606,[{'idp':  58 ,  'x':  1.66 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60337,1398777777.039667,[{'idp':  58 ,  'x':  1.64 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60338,1398777777.0397334,[{'idp':  58 ,  'x':  1.61 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60339,1398777777.0796423,[{'idp':  58 ,  'x':  1.63 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60340,1398777777.0863898,[{'idp':  58 ,  'x':  1.65 ,  'y':  -4.93 ,  'r':  0.4 ,  'type':  1}]
60341,1398777777.1235938,[{'idp':  58 ,  'x':  1.65 ,  'y':  -4.93 ,  'r':  0.4 ,  'type':  1}]
60342,1398777777.1636446,[{'idp':  58 ,  'x':  1.61 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60343,1398777777.1636574,[{'idp':  58 ,  'x':  1.59 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60344,1398777777.2036183,[{'idp':  58 ,  'x':  1.56 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60345,1398777777.2110984,[{'idp':  58 ,  'x':  1.56 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60346,1398777777.2476764,[{'idp':  58 ,  'x':  1.57 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60347,1398777777.287625,[{'idp':  58 ,  'x':  1.58 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60348,1398777777.2876606,[{'idp':  58 ,  'x':  1.56 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60349,1398777777.3276439,[{'idp':  58 ,  'x':  1.53 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60350,1398777777.337096,[{'idp':  58 ,  'x':  1.48 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60351,1398777777.37559,[{'idp':  58 ,  'x':  1.46 ,  'y':  -4.97 ,  'r':  0.4 ,  'type':  1}]
60352,1398777777.415582,[{'idp':  58 ,  'x':  1.46 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60353,1398777777.415617,[{'idp':  58 ,  'x':  1.46 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60354,1398777777.4556735,[{'idp':  58 ,  'x':  1.45 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60355,1398777777.4633577,[{'idp':  58 ,  'x':  1.43 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60356,1398777777.4997158,[{'idp':  58 ,  'x':  1.42 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60357,1398777777.5396457,[{'idp':  58 ,  'x':  1.4 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60358,1398777777.5396848,[{'idp':  58 ,  'x':  1.39 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60359,1398777777.57966,[{'idp':  58 ,  'x':  1.39 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60360,1398777777.5883424,[{'idp':  58 ,  'x':  1.38 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60361,1398777777.62758,[{'idp':  58 ,  'x':  1.36 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60362,1398777777.6676242,[{'idp':  58 ,  'x':  1.35 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60363,1398777777.667655,[{'idp':  58 ,  'x':  1.33 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60364,1398777777.7076168,[{'idp':  58 ,  'x':  1.33 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60365,1398777777.7133672,[{'idp':  58 ,  'x':  1.29 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60366,1398777777.7516305,[{'idp':  58 ,  'x':  1.26 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60367,1398777777.7915733,[{'idp':  58 ,  'x':  1.26 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60368,1398777777.791605,[{'idp':  58 ,  'x':  1.26 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60369,1398777777.8315463,[{'idp':  58 ,  'x':  1.27 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60370,1398777777.838616,[{'idp':  58 ,  'x':  1.27 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60371,1398777777.8756034,[{'idp':  58 ,  'x':  1.26 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60372,1398777777.9155405,[{'idp':  58 ,  'x':  1.24 ,  'y':  -4.97 ,  'r':  0.4 ,  'type':  1}]
60373,1398777777.9155705,[{'idp':  58 ,  'x':  1.22 ,  'y':  -4.97 ,  'r':  0.4 ,  'type':  1}]
60374,1398777777.9556165,[{'idp':  58 ,  'x':  1.17 ,  'y':  -4.98 ,  'r':  0.4 ,  'type':  1}]
60375,1398777777.9654949,[{'idp':  58 ,  'x':  1.15 ,  'y':  -4.99 ,  'r':  0.4 ,  'type':  1}]
60376,1398777778.0035915,[{'idp':  58 ,  'x':  1.17 ,  'y':  -4.97 ,  'r':  0.4 ,  'type':  1}]
60377,1398777778.04362,[{'idp':  58 ,  'x':  1.19 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60378,1398777778.043649,[{'idp':  58 ,  'x':  1.21 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60379,1398777778.0836408,[{'idp':  58 ,  'x':  1.19 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60380,1398777778.0918167,[{'idp':  58 ,  'x':  1.15 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60381,1398777778.1315536,[{'idp':  58 ,  'x':  1.12 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60382,1398777778.1716235,[{'idp':  58 ,  'x':  1.12 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60383,1398777778.1716566,[{'idp':  58 ,  'x':  1.12 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60384,1398777778.21162,[{'idp':  58 ,  'x':  1.12 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60385,1398777778.2174683,[{'idp':  58 ,  'x':  1.1 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60386,1398777778.2556689,[{'idp':  58 ,  'x':  1.1 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60387,1398777778.2956426,[{'idp':  58 ,  'x':  1.05 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60388,1398777778.2956734,[{'idp':  58 ,  'x':  1.03 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60389,1398777778.3355875,[{'idp':  58 ,  'x':  1.03 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60390,1398777778.3438396,[{'idp':  58 ,  'x':  1.03 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60391,1398777778.3836017,[{'idp':  58 ,  'x':  1.03 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60392,1398777778.4236155,[{'idp':  58 ,  'x':  1.03 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60393,1398777778.4236457,[{'idp':  58 ,  'x':  1.03 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60394,1398777778.4636257,[{'idp':  58 ,  'x':  1.01 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
60395,1398777778.4676824,[{'idp':  58 ,  'x':  1.01 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60396,1398777778.5075955,[{'idp':  58 ,  'x':  1.0 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60397,1398777778.5476327,[{'idp':  58 ,  'x':  0.98 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60398,1398777778.5476635,[{'idp':  58 ,  'x':  0.99 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60399,1398777778.5876162,[{'idp':  58 ,  'x':  0.96 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60400,1398777778.5918603,[{'idp':  58 ,  'x':  0.94 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60401,1398777778.631628,[{'idp':  58 ,  'x':  0.92 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60402,1398777778.6716251,[{'idp':  58 ,  'x':  0.92 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60403,1398777778.6716597,[{'idp':  58 ,  'x':  0.92 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60404,1398777778.7116232,[{'idp':  58 ,  'x':  0.9 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60405,1398777778.716466,[{'idp':  58 ,  'x':  0.9 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60406,1398777778.7556105,[{'idp':  58 ,  'x':  0.87 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60407,1398777778.7955897,[{'idp':  58 ,  'x':  0.87 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60408,1398777778.7956202,[{'idp':  58 ,  'x':  0.89 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60409,1398777778.8355758,[{'idp':  58 ,  'x':  0.87 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60410,1398777778.8413253,[{'idp':  58 ,  'x':  0.85 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60411,1398777778.8795965,[{'idp':  58 ,  'x':  0.83 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60412,1398777778.9195812,[{'idp':  58 ,  'x':  0.83 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60413,1398777778.9196103,[{'idp':  58 ,  'x':  0.83 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60414,1398777778.9597032,[{'idp':  58 ,  'x':  0.83 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60415,1398777778.9666867,[{'idp':  58 ,  'x':  0.83 ,  'y':  -4.93 ,  'r':  0.4 ,  'type':  1}]
60416,1398777779.0035877,[{'idp':  58 ,  'x':  0.79 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60417,1398777779.0436037,[{'idp':  58 ,  'x':  0.76 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60418,1398777779.0436332,[{'idp':  58 ,  'x':  0.74 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60419,1398777779.0836835,[{'idp':  58 ,  'x':  0.74 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
60420,1398777779.092235,[{'idp':  58 ,  'x':  0.75 ,  'y':  -4.94 ,  'r':  0.4 ,  'type':  1}]
60421,1398777779.1316216,[{'idp':  58 ,  'x':  0.76 ,  'y':  -4.93 ,  'r':  0.4 ,  'type':  1}]
