id,timestamp,circles
62302,1398783141.6722834,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.72 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62303,1398783141.6723166,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.73 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62304,1398783141.7123084,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.76 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62305,1398783141.7183402,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.77 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62306,1398783141.7563238,[{'idp':  266 ,  'x':  7.86 ,  'y':  1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.78 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62307,1398783141.7962542,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.82 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62308,1398783141.7962847,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.84 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62309,1398783141.8363516,[{'idp':  266 ,  'x':  7.88 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.86 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62310,1398783141.8432457,[{'idp':  266 ,  'x':  7.88 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.89 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62311,1398783141.8802488,[{'idp':  266 ,  'x':  7.92 ,  'y':  1.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.89 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62312,1398783141.9202993,[{'idp':  266 ,  'x':  7.91 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.92 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62313,1398783141.9203267,[{'idp':  266 ,  'x':  7.94 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.94 ,  'y':  0.63 ,  'r':  0.4 ,  'type':  1}]
62314,1398783141.9602294,[{'idp':  266 ,  'x':  7.95 ,  'y':  1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.95 ,  'y':  0.61 ,  'r':  0.4 ,  'type':  1}]
62315,1398783141.9682248,[{'idp':  266 ,  'x':  8.0 ,  'y':  1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.96 ,  'y':  0.59 ,  'r':  0.4 ,  'type':  1}]
62316,1398783142.0082948,[{'idp':  266 ,  'x':  7.97 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
62317,1398783142.0482934,[{'idp':  266 ,  'x':  8.0 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62318,1398783142.0483294,[{'idp':  266 ,  'x':  8.03 ,  'y':  1.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.98 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62319,1398783142.0883055,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62320,1398783142.093396,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1}]
62321,1398783142.132189,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.98 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1}]
62322,1398783142.172242,[{'idp':  266 ,  'x':  8.05 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.99 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.69 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  6.98 ,  'y':  1.08 ,  'r':  0.4 ,  'type':  1}]
62362,1398783143.1721966,[{'idp':  266 ,  'x':  8.38 ,  'y':  2.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.59 ,  'y':  0.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.35 ,  'y':  2.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.32 ,  'y':  1.38 ,  'r':  0.4 ,  'type':  1}]
62363,1398783143.172227,[{'idp':  266 ,  'x':  8.43 ,  'y':  2.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.6 ,  'y':  0.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.36 ,  'y':  2.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.34 ,  'y':  1.38 ,  'r':  0.4 ,  'type':  1}]
62364,1398783143.2122495,[{'idp':  266 ,  'x':  8.47 ,  'y':  2.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.6 ,  'y':  0.67 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.36 ,  'y':  2.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.36 ,  'y':  1.37 ,  'r':  0.4 ,  'type':  1}]
62365,1398783143.2186391,[{'idp':  266 ,  'x':  8.48 ,  'y':  2.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.61 ,  'y':  0.67 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.36 ,  'y':  2.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.37 ,  'y':  1.37 ,  'r':  0.4 ,  'type':  1}]
62366,1398783143.2562187,[{'idp':  266 ,  'x':  8.49 ,  'y':  2.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.63 ,  'y':  0.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.35 ,  'y':  2.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.39 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
62367,1398783143.2962317,[{'idp':  266 ,  'x':  8.49 ,  'y':  2.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.64 ,  'y':  0.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.35 ,  'y':  2.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.42 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
62368,1398783143.2962537,[{'idp':  266 ,  'x':  8.51 ,  'y':  2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.63 ,  'y':  0.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.44 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
62369,1398783143.3362923,[{'idp':  266 ,  'x':  8.51 ,  'y':  2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.64 ,  'y':  0.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.36 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.45 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
62370,1398783143.344259,[{'idp':  266 ,  'x':  8.51 ,  'y':  2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.65 ,  'y':  0.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.45 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
62371,1398783143.384244,[{'idp':  266 ,  'x':  8.48 ,  'y':  2.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.63 ,  'y':  0.67 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.45 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
62372,1398783143.424235,[{'idp':  266 ,  'x':  8.5 ,  'y':  2.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.66 ,  'y':  0.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.48 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
62373,1398783143.424267,[{'idp':  266 ,  'x':  8.53 ,  'y':  2.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.68 ,  'y':  0.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.5 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
62374,1398783143.4642642,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.71 ,  'y':  0.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.35 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.53 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
62375,1398783143.4695091,[{'idp':  266 ,  'x':  8.56 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.73 ,  'y':  0.76 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.36 ,  'y':  2.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.55 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1}]
62376,1398783143.508224,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.74 ,  'y':  0.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.35 ,  'y':  2.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.55 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1}]
62377,1398783143.5482166,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.75 ,  'y':  0.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.55 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1}]
62378,1398783143.5482457,[{'idp':  266 ,  'x':  8.56 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.77 ,  'y':  0.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.59 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
62379,1398783143.5882432,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.78 ,  'y':  0.78 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.35 ,  'y':  2.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.59 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
62380,1398783143.5953915,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.8 ,  'y':  0.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.35 ,  'y':  2.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.6 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
62381,1398783143.6322834,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.83 ,  'y':  0.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.36 ,  'y':  2.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.61 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1}]
62382,1398783143.672225,[{'idp':  266 ,  'x':  8.53 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.82 ,  'y':  0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.37 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.6 ,  'y':  1.46 ,  'r':  0.4 ,  'type':  1}]
62383,1398783143.6722562,[{'idp':  266 ,  'x':  8.54 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.83 ,  'y':  0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.35 ,  'y':  2.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.61 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1}]
62384,1398783143.712363,[{'idp':  266 ,  'x':  8.54 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.82 ,  'y':  0.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.62 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1}]
62385,1398783143.72063,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.82 ,  'y':  0.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.65 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
62386,1398783143.760339,[{'idp':  266 ,  'x':  8.57 ,  'y':  2.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.83 ,  'y':  0.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.63 ,  'y':  1.45 ,  'r':  0.4 ,  'type':  1}]
62387,1398783143.8002589,[{'idp':  266 ,  'x':  8.54 ,  'y':  2.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.83 ,  'y':  0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.66 ,  'y':  1.45 ,  'r':  0.4 ,  'type':  1}]
62388,1398783143.800286,[{'idp':  266 ,  'x':  8.56 ,  'y':  2.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.81 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.68 ,  'y':  1.46 ,  'r':  0.4 ,  'type':  1}]
62389,1398783143.840277,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.82 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.7 ,  'y':  1.46 ,  'r':  0.4 ,  'type':  1}]
62390,1398783143.8454874,[{'idp':  266 ,  'x':  8.54 ,  'y':  2.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.79 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.71 ,  'y':  1.46 ,  'r':  0.4 ,  'type':  1}]
62391,1398783143.8842516,[{'idp':  266 ,  'x':  8.53 ,  'y':  2.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.8 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.7 ,  'y':  1.46 ,  'r':  0.4 ,  'type':  1}]
62392,1398783143.9242635,[{'idp':  266 ,  'x':  8.52 ,  'y':  2.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.8 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.71 ,  'y':  1.46 ,  'r':  0.4 ,  'type':  1}]
62393,1398783143.9242978,[{'idp':  266 ,  'x':  8.53 ,  'y':  2.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.82 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.7 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.35 ,  'y':  1.54 ,  'r':  0.4 ,  'type':  1}]
62394,1398783143.9642844,[{'idp':  266 ,  'x':  8.54 ,  'y':  2.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.85 ,  'y':  0.88 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.71 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.4 ,  'y':  1.36 ,  'r':  0.4 ,  'type':  1}]
62395,1398783143.972449,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.84 ,  'y':  0.88 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.69 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.41 ,  'y':  1.36 ,  'r':  0.4 ,  'type':  1}]
62396,1398783144.0123014,[{'idp':  266 ,  'x':  8.54 ,  'y':  2.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.83 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.7 ,  'y':  1.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.41 ,  'y':  1.36 ,  'r':  0.4 ,  'type':  1}]
62397,1398783144.0522482,[{'idp':  266 ,  'x':  8.52 ,  'y':  2.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.82 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.69 ,  'y':  1.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.41 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
62398,1398783144.0522752,[{'idp':  266 ,  'x':  8.51 ,  'y':  2.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.86 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.32 ,  'y':  2.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.69 ,  'y':  1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.41 ,  'y':  1.45 ,  'r':  0.4 ,  'type':  1}]
62399,1398783144.0922904,[{'idp':  266 ,  'x':  8.53 ,  'y':  2.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.92 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.31 ,  'y':  2.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.7 ,  'y':  1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.43 ,  'y':  1.45 ,  'r':  0.4 ,  'type':  1}]
62400,1398783144.0947673,[{'idp':  266 ,  'x':  8.56 ,  'y':  2.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  7.98 ,  'y':  0.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.32 ,  'y':  2.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.73 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.44 ,  'y':  1.45 ,  'r':  0.4 ,  'type':  1}]
62401,1398783144.132218,[{'idp':  266 ,  'x':  8.55 ,  'y':  2.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  8.0 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.31 ,  'y':  2.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.73 ,  'y':  1.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.46 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
62402,1398783144.1722348,[{'idp':  266 ,  'x':  8.58 ,  'y':  2.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  8.04 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.34 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.74 ,  'y':  1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.47 ,  'y':  1.37 ,  'r':  0.4 ,  'type':  1}]
62403,1398783144.212335,[{'idp':  266 ,  'x':  8.59 ,  'y':  2.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  8.05 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.38 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.75 ,  'y':  1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.46 ,  'y':  1.35 ,  'r':  0.4 ,  'type':  1}]
62404,1398783144.212366,[{'idp':  266 ,  'x':  8.58 ,  'y':  2.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  8.05 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.31 ,  'y':  2.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.75 ,  'y':  1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.46 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
62405,1398783144.2522526,[{'idp':  266 ,  'x':  8.59 ,  'y':  2.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  8.06 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.76 ,  'y':  1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.45 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1}]
62406,1398783144.2522938,[{'idp':  266 ,  'x':  8.61 ,  'y':  2.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  8.07 ,  'y':  0.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.33 ,  'y':  2.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.77 ,  'y':  1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.45 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1}]
62407,1398783144.2922595,[{'idp':  266 ,  'x':  8.61 ,  'y':  2.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  8.08 ,  'y':  0.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.32 ,  'y':  2.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.77 ,  'y':  1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.43 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
62408,1398783144.2946174,[{'idp':  266 ,  'x':  8.58 ,  'y':  2.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  8.08 ,  'y':  0.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.3 ,  'y':  2.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  7.77 ,  'y':  1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  281 ,  'x':  9.41 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
