id,timestamp,circles
50000,1398777519.0635653,[{'idp':  1 ,  'x':  5.28 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.36 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50115,1398777521.9276478,[{'idp':  1 ,  'x':  4.05 ,  'y':  -0.58 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.14 ,  'y':  -1.07 ,  'r':  0.2 ,  'type':  1}]
50116,1398777521.9276807,[{'idp':  1 ,  'x':  4.04 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.13 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50117,1398777521.9676936,[{'idp':  1 ,  'x':  4.03 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.12 ,  'y':  -1.07 ,  'r':  0.2 ,  'type':  1}]
50118,1398777521.9753306,[{'idp':  1 ,  'x':  4.02 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.1 ,  'y':  -1.07 ,  'r':  0.2 ,  'type':  1}]
50119,1398777522.0115974,[{'idp':  1 ,  'x':  4.02 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.1 ,  'y':  -1.07 ,  'r':  0.2 ,  'type':  1}]
50120,1398777522.0516016,[{'idp':  1 ,  'x':  4.01 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.09 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50121,1398777522.0516326,[{'idp':  1 ,  'x':  4.01 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.07 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50122,1398777522.09158,[{'idp':  1 ,  'x':  4.01 ,  'y':  -0.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.06 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50123,1398777522.0993993,[{'idp':  1 ,  'x':  3.99 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.06 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50124,1398777522.1355705,[{'idp':  1 ,  'x':  3.99 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.05 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50125,1398777522.1755564,[{'idp':  1 ,  'x':  3.98 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.02 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50126,1398777522.1755733,[{'idp':  1 ,  'x':  3.98 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.02 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50127,1398777522.2156484,[{'idp':  1 ,  'x':  3.98 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.01 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50128,1398777522.2225745,[{'idp':  1 ,  'x':  4.0 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  3.0 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50129,1398777522.2596455,[{'idp':  1 ,  'x':  4.01 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.99 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50130,1398777522.2995346,[{'idp':  1 ,  'x':  4.02 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.98 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50131,1398777522.299561,[{'idp':  1 ,  'x':  4.03 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.96 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50132,1398777522.3396075,[{'idp':  1 ,  'x':  4.03 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.96 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50133,1398777522.3471766,[{'idp':  1 ,  'x':  4.04 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.95 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50134,1398777522.383619,[{'idp':  1 ,  'x':  4.04 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.93 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50135,1398777522.4235692,[{'idp':  1 ,  'x':  4.03 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.92 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50136,1398777522.4235976,[{'idp':  1 ,  'x':  4.03 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.92 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50137,1398777522.4637048,[{'idp':  1 ,  'x':  4.02 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.91 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50138,1398777522.4713628,[{'idp':  1 ,  'x':  4.02 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.89 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50139,1398777522.507577,[{'idp':  1 ,  'x':  4.01 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.89 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50140,1398777522.5476117,[{'idp':  1 ,  'x':  4.0 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.88 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50141,1398777522.5476468,[{'idp':  1 ,  'x':  3.99 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.86 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50142,1398777522.5876238,[{'idp':  1 ,  'x':  3.99 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.85 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50143,1398777522.5956576,[{'idp':  1 ,  'x':  3.98 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.84 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50144,1398777522.6356409,[{'idp':  1 ,  'x':  3.97 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.83 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50145,1398777522.6755505,[{'idp':  1 ,  'x':  3.97 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.81 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50146,1398777522.6755817,[{'idp':  1 ,  'x':  3.96 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.8 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50147,1398777522.715651,[{'idp':  1 ,  'x':  3.95 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.79 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50148,1398777522.7202098,[{'idp':  1 ,  'x':  3.94 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.79 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50149,1398777522.7596262,[{'idp':  1 ,  'x':  3.93 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.78 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50150,1398777522.7995934,[{'idp':  1 ,  'x':  3.92 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.77 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50151,1398777522.7996244,[{'idp':  1 ,  'x':  3.91 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.76 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50152,1398777522.8395774,[{'idp':  1 ,  'x':  3.91 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.75 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50153,1398777522.844525,[{'idp':  1 ,  'x':  3.9 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.73 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50154,1398777522.8835635,[{'idp':  1 ,  'x':  3.89 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.73 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50155,1398777522.9235747,[{'idp':  1 ,  'x':  3.89 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.72 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50156,1398777522.9235995,[{'idp':  1 ,  'x':  3.87 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.7 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50157,1398777522.9636314,[{'idp':  1 ,  'x':  3.86 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.69 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50158,1398777522.9695222,[{'idp':  1 ,  'x':  3.85 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.68 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50159,1398777523.007589,[{'idp':  1 ,  'x':  3.84 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.67 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50160,1398777523.047546,[{'idp':  1 ,  'x':  3.83 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.65 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50161,1398777523.0475743,[{'idp':  1 ,  'x':  3.82 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.64 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50162,1398777523.0877507,[{'idp':  1 ,  'x':  3.81 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.64 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50163,1398777523.0937934,[{'idp':  1 ,  'x':  3.8 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.62 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50164,1398777523.1315882,[{'idp':  1 ,  'x':  3.79 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.61 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50165,1398777523.171602,[{'idp':  1 ,  'x':  3.78 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.6 ,  'y':  -1.05 ,  'r':  0.2 ,  'type':  1}]
50166,1398777523.1716301,[{'idp':  1 ,  'x':  3.78 ,  'y':  -0.68 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.59 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50167,1398777523.2116513,[{'idp':  1 ,  'x':  3.78 ,  'y':  -0.69 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.57 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
50168,1398777523.2181396,[{'idp':  1 ,  'x':  3.77 ,  'y':  -0.7 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.56 ,  'y':  -1.07 ,  'r':  0.2 ,  'type':  1}]
50169,1398777523.2555985,[{'idp':  1 ,  'x':  3.77 ,  'y':  -0.71 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.55 ,  'y':  -1.07 ,  'r':  0.2 ,  'type':  1}]
50170,1398777523.2955837,[{'idp':  1 ,  'x':  3.77 ,  'y':  -0.72 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.53 ,  'y':  -1.08 ,  'r':  0.2 ,  'type':  1}]
50171,1398777523.295603,[{'idp':  1 ,  'x':  3.76 ,  'y':  -0.75 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.52 ,  'y':  -1.09 ,  'r':  0.2 ,  'type':  1}]
50172,1398777523.3355987,[{'idp':  1 ,  'x':  3.75 ,  'y':  -0.77 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.51 ,  'y':  -1.11 ,  'r':  0.2 ,  'type':  1}]
50173,1398777523.3431451,[{'idp':  1 ,  'x':  3.74 ,  'y':  -0.79 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.48 ,  'y':  -1.13 ,  'r':  0.2 ,  'type':  1}]
50174,1398777523.3795843,[{'idp':  1 ,  'x':  3.74 ,  'y':  -0.82 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.46 ,  'y':  -1.15 ,  'r':  0.2 ,  'type':  1}]
50175,1398777523.4195545,[{'idp':  1 ,  'x':  3.74 ,  'y':  -0.84 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.45 ,  'y':  -1.17 ,  'r':  0.2 ,  'type':  1}]
50176,1398777523.4195821,[{'idp':  1 ,  'x':  3.73 ,  'y':  -0.86 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.42 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1}]
50177,1398777523.4596548,[{'idp':  1 ,  'x':  3.73 ,  'y':  -0.88 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.4 ,  'y':  -1.2 ,  'r':  0.2 ,  'type':  1}]
50178,1398777523.467351,[{'idp':  1 ,  'x':  3.73 ,  'y':  -0.9 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.39 ,  'y':  -1.21 ,  'r':  0.2 ,  'type':  1}]
50179,1398777523.5035512,[{'idp':  1 ,  'x':  3.73 ,  'y':  -0.93 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.36 ,  'y':  -1.24 ,  'r':  0.2 ,  'type':  1}]
50180,1398777523.5435605,[{'idp':  1 ,  'x':  3.73 ,  'y':  -0.95 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.34 ,  'y':  -1.26 ,  'r':  0.2 ,  'type':  1}]
50181,1398777523.5435953,[{'idp':  1 ,  'x':  3.71 ,  'y':  -0.98 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.32 ,  'y':  -1.27 ,  'r':  0.2 ,  'type':  1}]
50182,1398777523.5836375,[{'idp':  1 ,  'x':  3.72 ,  'y':  -1.0 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.29 ,  'y':  -1.29 ,  'r':  0.2 ,  'type':  1}]
50183,1398777523.5919185,[{'idp':  1 ,  'x':  3.71 ,  'y':  -1.03 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.27 ,  'y':  -1.31 ,  'r':  0.2 ,  'type':  1}]
50184,1398777523.631656,[{'idp':  1 ,  'x':  3.72 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.26 ,  'y':  -1.32 ,  'r':  0.2 ,  'type':  1}]
50185,1398777523.6715798,[{'idp':  1 ,  'x':  3.74 ,  'y':  -1.08 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.23 ,  'y':  -1.34 ,  'r':  0.2 ,  'type':  1}]
50186,1398777523.6716118,[{'idp':  1 ,  'x':  3.73 ,  'y':  -1.1 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.22 ,  'y':  -1.35 ,  'r':  0.2 ,  'type':  1}]
50187,1398777523.711639,[{'idp':  1 ,  'x':  3.74 ,  'y':  -1.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.2 ,  'y':  -1.36 ,  'r':  0.2 ,  'type':  1}]
50188,1398777523.7165134,[{'idp':  1 ,  'x':  3.74 ,  'y':  -1.13 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.19 ,  'y':  -1.37 ,  'r':  0.2 ,  'type':  1}]
50189,1398777523.7555897,[{'idp':  1 ,  'x':  3.73 ,  'y':  -1.14 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.17 ,  'y':  -1.38 ,  'r':  0.2 ,  'type':  1}]
50190,1398777523.795543,[{'idp':  1 ,  'x':  3.72 ,  'y':  -1.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.16 ,  'y':  -1.38 ,  'r':  0.2 ,  'type':  1}]
50191,1398777523.795574,[{'idp':  1 ,  'x':  3.73 ,  'y':  -1.16 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.15 ,  'y':  -1.38 ,  'r':  0.2 ,  'type':  1}]
50192,1398777523.8356247,[{'idp':  1 ,  'x':  3.73 ,  'y':  -1.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.16 ,  'y':  -1.38 ,  'r':  0.2 ,  'type':  1}]
50193,1398777523.841754,[{'idp':  1 ,  'x':  3.72 ,  'y':  -1.16 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.14 ,  'y':  -1.39 ,  'r':  0.2 ,  'type':  1}]
50194,1398777523.8795998,[{'idp':  1 ,  'x':  3.73 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.13 ,  'y':  -1.39 ,  'r':  0.2 ,  'type':  1}]
50195,1398777523.9195673,[{'idp':  1 ,  'x':  3.73 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.12 ,  'y':  -1.4 ,  'r':  0.2 ,  'type':  1}]
50196,1398777523.919596,[{'idp':  1 ,  'x':  3.73 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.11 ,  'y':  -1.4 ,  'r':  0.2 ,  'type':  1}]
50197,1398777523.9596927,[{'idp':  1 ,  'x':  3.72 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.11 ,  'y':  -1.4 ,  'r':  0.2 ,  'type':  1}]
50198,1398777523.9661255,[{'idp':  1 ,  'x':  3.73 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.1 ,  'y':  -1.41 ,  'r':  0.2 ,  'type':  1}]
50199,1398777524.0035653,[{'idp':  1 ,  'x':  3.72 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.1 ,  'y':  -1.41 ,  'r':  0.2 ,  'type':  1}]
50200,1398777524.0435677,[{'idp':  1 ,  'x':  3.7 ,  'y':  -1.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.09 ,  'y':  -1.42 ,  'r':  0.2 ,  'type':  1}]
50201,1398777524.0435965,[{'idp':  1 ,  'x':  3.69 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.08 ,  'y':  -1.42 ,  'r':  0.2 ,  'type':  1}]
50202,1398777524.083644,[{'idp':  1 ,  'x':  3.69 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.08 ,  'y':  -1.43 ,  'r':  0.2 ,  'type':  1}]
50203,1398777524.0902643,[{'idp':  1 ,  'x':  3.67 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.07 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1}]
50204,1398777524.1275957,[{'idp':  1 ,  'x':  3.67 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.06 ,  'y':  -1.43 ,  'r':  0.2 ,  'type':  1}]
50205,1398777524.167597,[{'idp':  1 ,  'x':  3.67 ,  'y':  -1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.05 ,  'y':  -1.43 ,  'r':  0.2 ,  'type':  1}]
50206,1398777524.1676235,[{'idp':  1 ,  'x':  3.64 ,  'y':  -1.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.04 ,  'y':  -1.43 ,  'r':  0.2 ,  'type':  1}]
50207,1398777524.2076457,[{'idp':  1 ,  'x':  3.63 ,  'y':  -1.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.04 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1}]
50208,1398777524.2144103,[{'idp':  1 ,  'x':  3.61 ,  'y':  -1.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.03 ,  'y':  -1.43 ,  'r':  0.2 ,  'type':  1}]
50209,1398777524.2515965,[{'idp':  1 ,  'x':  3.61 ,  'y':  -1.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.02 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1}]
50210,1398777524.291568,[{'idp':  1 ,  'x':  3.6 ,  'y':  -1.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.0 ,  'y':  -1.43 ,  'r':  0.2 ,  'type':  1}]
50211,1398777524.2916462,[{'idp':  1 ,  'x':  3.59 ,  'y':  -1.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.0 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1}]
50212,1398777524.3316274,[{'idp':  1 ,  'x':  3.57 ,  'y':  -1.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.99 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1}]
50213,1398777524.3395116,[{'idp':  1 ,  'x':  3.56 ,  'y':  -1.23 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.98 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1}]
50214,1398777524.3755963,[{'idp':  1 ,  'x':  3.57 ,  'y':  -1.25 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.97 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1}]
50215,1398777524.4156911,[{'idp':  1 ,  'x':  3.57 ,  'y':  -1.26 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.95 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1}]
50216,1398777524.4157267,[{'idp':  1 ,  'x':  3.57 ,  'y':  -1.26 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.94 ,  'y':  -1.45 ,  'r':  0.2 ,  'type':  1}]
50217,1398777524.4556537,[{'idp':  1 ,  'x':  3.58 ,  'y':  -1.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.93 ,  'y':  -1.45 ,  'r':  0.2 ,  'type':  1}]
50218,1398777524.463493,[{'idp':  1 ,  'x':  3.58 ,  'y':  -1.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.92 ,  'y':  -1.46 ,  'r':  0.2 ,  'type':  1}]
50219,1398777524.4996037,[{'idp':  1 ,  'x':  3.58 ,  'y':  -1.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.91 ,  'y':  -1.46 ,  'r':  0.2 ,  'type':  1}]
50220,1398777524.5396235,[{'idp':  1 ,  'x':  3.59 ,  'y':  -1.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.9 ,  'y':  -1.47 ,  'r':  0.2 ,  'type':  1}]
50221,1398777524.5397248,[{'idp':  1 ,  'x':  3.58 ,  'y':  -1.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.89 ,  'y':  -1.47 ,  'r':  0.2 ,  'type':  1}]
50222,1398777524.579592,[{'idp':  1 ,  'x':  3.57 ,  'y':  -1.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.88 ,  'y':  -1.47 ,  'r':  0.2 ,  'type':  1}]
50223,1398777524.5885181,[{'idp':  1 ,  'x':  3.57 ,  'y':  -1.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.87 ,  'y':  -1.48 ,  'r':  0.2 ,  'type':  1}]
50224,1398777524.6276124,[{'idp':  1 ,  'x':  3.56 ,  'y':  -1.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.86 ,  'y':  -1.49 ,  'r':  0.2 ,  'type':  1}]
50225,1398777524.667592,[{'idp':  1 ,  'x':  3.56 ,  'y':  -1.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.85 ,  'y':  -1.49 ,  'r':  0.2 ,  'type':  1}]
50226,1398777524.6676273,[{'idp':  1 ,  'x':  3.55 ,  'y':  -1.26 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.85 ,  'y':  -1.5 ,  'r':  0.2 ,  'type':  1}]
50227,1398777524.7076306,[{'idp':  1 ,  'x':  3.51 ,  'y':  -1.23 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.83 ,  'y':  -1.5 ,  'r':  0.2 ,  'type':  1}]
50228,1398777524.712399,[{'idp':  1 ,  'x':  3.49 ,  'y':  -1.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.83 ,  'y':  -1.5 ,  'r':  0.2 ,  'type':  1}]
50229,1398777524.7515805,[{'idp':  1 ,  'x':  3.49 ,  'y':  -1.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  1.82 ,  'y':  -1.51 ,  'r':  0.2 ,  'type':  1}]
