id,timestamp,circles
35652,1398694087.5737345,[]
35653,1398694087.578277,[]
35654,1398694087.6176605,[]
35655,1398694087.6576633,[]
35656,1398694087.6576905,[]
35657,1398694087.697802,[]
35658,1398694087.7030413,[]
35659,1398694087.7416728,[]
35660,1398694087.78171,[]
35661,1398694087.7817428,[]
35662,1398694087.8217316,[]
35663,1398694087.8280509,[]
35664,1398694087.86572,[]
35665,1398694087.9057388,[{'idp': 46, 'x': 8.539, 'y': -0.104, 'r': 0.4, 'type': 1}]
35829,1398694091.9657428,[{'idp': 46, 'x': 6.62, 'y': -3.595, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.919, 'y': -0.018, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.33, 'y': 0.176, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.312, 'y': 3.148, 'r': 0.4, 'type': 1}]
35830,1398694092.0056894,[{'idp': 46, 'x': 6.629, 'y': -3.581, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.908, 'y': -0.0, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.349, 'y': 0.193, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.309, 'y': 3.154, 'r': 0.4, 'type': 1}]
35831,1398694092.0137994,[{'idp': 46, 'x': 6.631, 'y': -3.581, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.902, 'y': -0.017, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.374, 'y': 0.177, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.298, 'y': 3.141, 'r': 0.4, 'type': 1}]
35832,1398694092.0537207,[{'idp': 46, 'x': 6.613, 'y': -3.591, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.89, 'y': -0.017, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.366, 'y': 0.177, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.288, 'y': 3.149, 'r': 0.4, 'type': 1}]
35833,1398694092.093752,[{'idp': 46, 'x': 6.632, 'y': -3.564, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.885, 'y': -0.018, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.415, 'y': 0.178, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.28, 'y': 3.14, 'r': 0.4, 'type': 1}]
35834,1398694092.0937831,[{'idp': 46, 'x': 6.615, 'y': -3.554, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.926, 'y': -0.018, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.424, 'y': 0.178, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.282, 'y': 3.126, 'r': 0.4, 'type': 1}]
35835,1398694092.1336443,[{'idp': 46, 'x': 6.635, 'y': -3.565, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.881, 'y': -0.0, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.445, 'y': 0.195, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.266, 'y': 3.127, 'r': 0.4, 'type': 1}]
35836,1398694092.1384175,[{'idp': 46, 'x': 6.631, 'y': -3.544, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.902, 'y': -0.0, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.449, 'y': 0.195, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.266, 'y': 3.122, 'r': 0.4, 'type': 1}]
35837,1398694092.1776555,[{'idp': 46, 'x': 6.634, 'y': -3.527, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.889, 'y': -0.0, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.437, 'y': 0.195, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.266, 'y': 3.115, 'r': 0.4, 'type': 1}]
35838,1398694092.217733,[{'idp': 46, 'x': 6.603, 'y': -3.529, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.896, 'y': -0.0, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.46, 'y': 0.196, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.265, 'y': 3.101, 'r': 0.4, 'type': 1}]
35839,1398694092.217764,[{'idp': 46, 'x': 6.592, 'y': -3.524, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.901, 'y': -0.0, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.475, 'y': 0.196, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.256, 'y': 3.088, 'r': 0.4, 'type': 1}]
35840,1398694092.2577121,[{'idp': 46, 'x': 6.602, 'y': -3.529, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.989, 'y': -0.018, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.477, 'y': 0.179, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.264, 'y': 3.08, 'r': 0.4, 'type': 1}]
35841,1398694092.263923,[{'idp': 46, 'x': 6.595, 'y': -3.525, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 8.031, 'y': -0.053, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.434, 'y': 0.179, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.263, 'y': 3.086, 'r': 0.4, 'type': 1}]
35842,1398694092.3016376,[{'idp': 46, 'x': 6.568, 'y': -3.548, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.992, 'y': -0.052, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.446, 'y': 0.166, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.269, 'y': 3.068, 'r': 0.4, 'type': 1}]
35843,1398694092.341689,[{'idp': 46, 'x': 6.544, 'y': -3.553, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.983, 'y': -0.07, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.431, 'y': 0.146, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.283, 'y': 3.053, 'r': 0.4, 'type': 1}]
35844,1398694092.3417094,[{'idp': 46, 'x': 6.547, 'y': -3.555, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 8.043, 'y': -0.07, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.421, 'y': 0.146, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.282, 'y': 3.05, 'r': 0.4, 'type': 1}]
35845,1398694092.3816717,[{'idp': 46, 'x': 6.562, 'y': -3.545, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.98, 'y': -0.052, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.422, 'y': 0.146, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.28, 'y': 3.03, 'r': 0.4, 'type': 1}]
35846,1398694092.387821,[{'idp': 46, 'x': 6.557, 'y': -3.542, 'r': 0.4, 'type': 1}, {'idp': 47, 'x': 7.99, 'y': -0.052, 'r': 0.2, 'type': 1}, {'idp': 48, 'x': 7.403, 'y': 0.185, 'r': 0.2, 'type': 1}, {'idp': 49, 'x': 0.279, 'y': 3.014, 'r': 0.4, 'type': 1}]
35847,1398694092.4256518,[{'idp': 46, 'x': 6.545, 'y': -3.535, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.285, 'y': 2.996, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.203, 'y': 1.482, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.829, 'y': -3.737, 'r': 0.4, 'type': 1}]
35848,1398694092.4656973,[{'idp': 46, 'x': 6.54, 'y': -3.551, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.283, 'y': 2.978, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.132, 'y': 1.483, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.683, 'y': -3.81, 'r': 0.4, 'type': 1}]
35849,1398694092.4657295,[{'idp': 46, 'x': 6.522, 'y': -3.56, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.287, 'y': 2.948, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.127, 'y': 1.482, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.659, 'y': -3.799, 'r': 0.4, 'type': 1}]
35850,1398694092.5056987,[{'idp': 46, 'x': 6.508, 'y': -3.552, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.285, 'y': 2.934, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.127, 'y': 1.482, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.655, 'y': -3.797, 'r': 0.4, 'type': 1}]
35851,1398694092.5121489,[{'idp': 46, 'x': 6.535, 'y': -3.566, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.276, 'y': 2.903, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.126, 'y': 1.497, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.65, 'y': -3.794, 'r': 0.4, 'type': 1}]
35852,1398694092.5497222,[{'idp': 46, 'x': 6.514, 'y': -3.537, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.274, 'y': 2.883, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.109, 'y': 1.51, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.64, 'y': -3.768, 'r': 0.4, 'type': 1}]
35853,1398694092.589713,[{'idp': 46, 'x': 6.518, 'y': -3.557, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.272, 'y': 2.867, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.097, 'y': 1.524, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.621, 'y': -3.759, 'r': 0.4, 'type': 1}]
35854,1398694092.5897481,[{'idp': 46, 'x': 6.501, 'y': -3.548, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.268, 'y': 2.825, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.102, 'y': 1.525, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.611, 'y': -3.753, 'r': 0.4, 'type': 1}]
35855,1398694092.6297164,[{'idp': 46, 'x': 6.485, 'y': -3.558, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.264, 'y': 2.787, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.095, 'y': 1.524, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.572, 'y': -3.796, 'r': 0.4, 'type': 1}]
35856,1398694092.6367962,[{'idp': 46, 'x': 6.476, 'y': -3.571, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.268, 'y': 2.772, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.098, 'y': 1.508, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.555, 'y': -3.763, 'r': 0.4, 'type': 1}]
35857,1398694092.6736538,[{'idp': 46, 'x': 6.481, 'y': -3.574, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.269, 'y': 2.731, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.098, 'y': 1.492, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.568, 'y': -3.762, 'r': 0.4, 'type': 1}]
35858,1398694092.7136962,[{'idp': 46, 'x': 6.479, 'y': -3.573, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.268, 'y': 2.723, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.098, 'y': 1.508, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.543, 'y': -3.748, 'r': 0.4, 'type': 1}]
35859,1398694092.7137296,[{'idp': 46, 'x': 6.47, 'y': -3.55, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.269, 'y': 2.746, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.098, 'y': 1.524, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.549, 'y': -3.76, 'r': 0.4, 'type': 1}]
35860,1398694092.7536862,[{'idp': 46, 'x': 6.518, 'y': -3.557, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.264, 'y': 2.755, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.11, 'y': 1.543, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.545, 'y': -3.733, 'r': 0.4, 'type': 1}]
35861,1398694092.7621279,[{'idp': 46, 'x': 6.46, 'y': -3.544, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.262, 'y': 2.737, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.105, 'y': 1.542, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.504, 'y': -3.738, 'r': 0.4, 'type': 1}]
35862,1398694092.8017428,[{'idp': 46, 'x': 6.443, 'y': -3.535, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.27, 'y': 2.766, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.078, 'y': 1.552, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.509, 'y': -3.731, 'r': 0.4, 'type': 1}]
35863,1398694092.8417747,[{'idp': 46, 'x': 6.459, 'y': -3.562, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.272, 'y': 2.718, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.078, 'y': 1.536, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.495, 'y': -3.725, 'r': 0.4, 'type': 1}]
35864,1398694092.8418071,[{'idp': 46, 'x': 6.425, 'y': -3.562, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.272, 'y': 2.723, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.073, 'y': 1.535, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.45, 'y': -3.768, 'r': 0.4, 'type': 1}]
35865,1398694092.8817194,[{'idp': 46, 'x': 6.424, 'y': -3.561, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.271, 'y': 2.709, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.07, 'y': 1.534, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.461, 'y': -3.748, 'r': 0.4, 'type': 1}]
35866,1398694092.8860524,[{'idp': 46, 'x': 6.428, 'y': -3.563, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.268, 'y': 2.687, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.076, 'y': 1.535, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.442, 'y': -3.764, 'r': 0.4, 'type': 1}]
35867,1398694092.9256687,[{'idp': 46, 'x': 6.419, 'y': -3.558, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.267, 'y': 2.666, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.064, 'y': 1.549, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.438, 'y': -3.736, 'r': 0.4, 'type': 1}]
35868,1398694092.965695,[{'idp': 46, 'x': 6.398, 'y': -3.547, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.266, 'y': 2.662, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.06, 'y': 1.548, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.421, 'y': -3.728, 'r': 0.4, 'type': 1}]
35869,1398694092.9657216,[{'idp': 46, 'x': 6.397, 'y': -3.546, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.265, 'y': 2.653, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.04, 'y': 1.56, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.387, 'y': -3.728, 'r': 0.4, 'type': 1}]
35870,1398694093.0057108,[{'idp': 46, 'x': 6.395, 'y': -3.545, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.268, 'y': 2.613, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.047, 'y': 1.561, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.425, 'y': -3.73, 'r': 0.4, 'type': 1}]
35871,1398694093.010616,[{'idp': 46, 'x': 6.384, 'y': -3.539, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.258, 'y': 2.628, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.028, 'y': 1.59, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.393, 'y': -3.737, 'r': 0.4, 'type': 1}]
35872,1398694093.0497515,[{'idp': 46, 'x': 6.394, 'y': -3.544, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.257, 'y': 2.612, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.029, 'y': 1.606, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.425, 'y': -3.728, 'r': 0.4, 'type': 1}]
35873,1398694093.089714,[{'idp': 46, 'x': 6.375, 'y': -3.534, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.256, 'y': 2.587, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.027, 'y': 1.606, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.394, 'y': -3.738, 'r': 0.4, 'type': 1}]
35874,1398694093.0897439,[{'idp': 46, 'x': 6.399, 'y': -3.547, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.272, 'y': 2.625, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.039, 'y': 1.592, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.389, 'y': -3.76, 'r': 0.4, 'type': 1}]
35875,1398694093.1296985,[{'idp': 46, 'x': 6.351, 'y': -3.557, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.286, 'y': 2.635, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.035, 'y': 1.591, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.36, 'y': -3.761, 'r': 0.4, 'type': 1}]
35876,1398694093.1350462,[{'idp': 46, 'x': 6.354, 'y': -3.558, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.287, 'y': 2.647, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 7.018, 'y': 1.587, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.379, 'y': -3.748, 'r': 0.4, 'type': 1}]
35877,1398694093.1737,[{'idp': 46, 'x': 6.348, 'y': -3.555, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.287, 'y': 2.644, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.923, 'y': 1.598, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.36, 'y': -3.785, 'r': 0.4, 'type': 1}]
35878,1398694093.2136676,[{'idp': 46, 'x': 6.35, 'y': -3.556, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.281, 'y': 2.641, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.932, 'y': 1.616, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.362, 'y': -3.739, 'r': 0.4, 'type': 1}]
35879,1398694093.213696,[{'idp': 46, 'x': 6.34, 'y': -3.532, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.276, 'y': 2.646, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.937, 'y': 1.633, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.39, 'y': -3.751, 'r': 0.4, 'type': 1}]
35880,1398694093.2537904,[{'idp': 46, 'x': 6.337, 'y': -3.531, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.275, 'y': 2.638, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.949, 'y': 1.652, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.38, 'y': -3.746, 'r': 0.4, 'type': 1}]
35881,1398694093.259914,[{'idp': 46, 'x': 6.33, 'y': -3.545, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.268, 'y': 2.627, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.977, 'y': 1.643, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.366, 'y': -3.753, 'r': 0.4, 'type': 1}]
35882,1398694093.2977548,[{'idp': 46, 'x': 6.332, 'y': -3.546, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.267, 'y': 2.621, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.962, 'y': 1.639, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.325, 'y': -3.772, 'r': 0.4, 'type': 1}]
35883,1398694093.3376508,[{'idp': 46, 'x': 6.343, 'y': -3.552, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.273, 'y': 2.631, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.939, 'y': 1.634, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.319, 'y': -3.789, 'r': 0.4, 'type': 1}]
35884,1398694093.337684,[{'idp': 46, 'x': 6.323, 'y': -3.559, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.273, 'y': 2.63, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.902, 'y': 1.641, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.307, 'y': -3.783, 'r': 0.4, 'type': 1}]
35885,1398694093.3777015,[{'idp': 46, 'x': 6.339, 'y': -3.549, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.267, 'y': 2.624, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.876, 'y': 1.635, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.323, 'y': -3.792, 'r': 0.4, 'type': 1}]
35886,1398694093.3842478,[{'idp': 46, 'x': 6.323, 'y': -3.558, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.266, 'y': 2.609, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.875, 'y': 1.635, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.319, 'y': -3.789, 'r': 0.4, 'type': 1}]
35887,1398694093.4217036,[{'idp': 46, 'x': 6.278, 'y': -3.552, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.265, 'y': 2.601, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.928, 'y': 1.631, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.296, 'y': -3.798, 'r': 0.4, 'type': 1}]
35888,1398694093.4617298,[{'idp': 46, 'x': 6.276, 'y': -3.55, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.259, 'y': 2.603, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.928, 'y': 1.631, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.299, 'y': -3.799, 'r': 0.4, 'type': 1}]
35889,1398694093.4617534,[{'idp': 46, 'x': 6.273, 'y': -3.567, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.249, 'y': 2.606, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.9, 'y': 1.624, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.263, 'y': -3.801, 'r': 0.4, 'type': 1}]
35890,1398694093.501784,[{'idp': 46, 'x': 6.28, 'y': -3.57, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.241, 'y': 2.594, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.9, 'y': 1.624, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.262, 'y': -3.8, 'r': 0.4, 'type': 1}]
35891,1398694093.5097067,[{'idp': 46, 'x': 6.302, 'y': -3.583, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.229, 'y': 2.598, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.894, 'y': 1.623, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.248, 'y': -3.813, 'r': 0.4, 'type': 1}]
35892,1398694093.5496402,[{'idp': 46, 'x': 6.235, 'y': -3.564, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.224, 'y': 2.602, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.901, 'y': 1.64, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.257, 'y': -3.797, 'r': 0.4, 'type': 1}]
35893,1398694093.5896523,[{'idp': 46, 'x': 6.28, 'y': -3.571, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.219, 'y': 2.606, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.903, 'y': 1.64, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.242, 'y': -3.789, 'r': 0.4, 'type': 1}]
35894,1398694093.5896838,[{'idp': 46, 'x': 6.301, 'y': -3.582, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.221, 'y': 2.616, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.89, 'y': 1.638, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.239, 'y': -3.788, 'r': 0.4, 'type': 1}]
35895,1398694093.629718,[{'idp': 46, 'x': 6.299, 'y': -3.656, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.209, 'y': 2.61, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.851, 'y': 1.628, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.235, 'y': -3.787, 'r': 0.4, 'type': 1}]
35896,1398694093.634117,[{'idp': 46, 'x': 6.336, 'y': -3.64, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.21, 'y': 2.621, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.843, 'y': 1.627, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.25, 'y': -3.754, 'r': 0.4, 'type': 1}]
35897,1398694093.6737099,[{'idp': 46, 'x': 6.304, 'y': -3.622, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.206, 'y': 2.629, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.833, 'y': 1.64, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.225, 'y': -3.74, 'r': 0.4, 'type': 1}]
35898,1398694093.7136972,[{'idp': 46, 'x': 6.29, 'y': -3.614, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.2, 'y': 2.626, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.831, 'y': 1.64, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.216, 'y': -3.736, 'r': 0.4, 'type': 1}]
35899,1398694093.713726,[{'idp': 46, 'x': 6.297, 'y': -3.618, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.195, 'y': 2.629, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.833, 'y': 1.64, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.23, 'y': -3.743, 'r': 0.4, 'type': 1}]
35900,1398694093.753694,[{'idp': 46, 'x': 6.307, 'y': -3.623, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.19, 'y': 2.639, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.827, 'y': 1.638, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.24, 'y': -3.749, 'r': 0.4, 'type': 1}]
35901,1398694093.757909,[{'idp': 46, 'x': 6.289, 'y': -3.631, 'r': 0.4, 'type': 1}, {'idp': 49, 'x': 0.181, 'y': 2.645, 'r': 0.4, 'type': 1}, {'idp': 50, 'x': 6.815, 'y': 1.635, 'r': 0.4, 'type': 1}, {'idp': 51, 'x': 7.18, 'y': -3.757, 'r': 0.4, 'type': 1}]
