id,timestamp,circles
10001,1398846936.7358615,[]
10002,1398846936.7758837,[]
10003,1398846936.7843804,[]
10004,1398846936.8238342,[]
10005,1398846936.8639016,[]
10006,1398846936.8639796,[]
10007,1398846936.903844,[]
10008,1398846936.9090192,[]
10009,1398846936.9478118,[]
10010,1398846936.9878864,[]
10011,1398846936.9879136,[]
10012,1398846937.0278854,[]
10013,1398846937.0340953,[]
10014,1398846937.0718727,[]
10015,1398846937.1120074,[]
10016,1398846937.1120436,[]
10017,1398846937.1518571,[]
10018,1398846937.1582968,[]
10019,1398846937.1957655,[]
10020,1398846937.235862,[]
10021,1398846937.2359536,[]
10022,1398846937.2758832,[]
10023,1398846937.2828832,[]
10024,1398846937.3199189,[]
10025,1398846937.3598278,[{'idp':  1 ,  'x':  5.28 ,  'y':  -7.79 ,  'r':  0.6 ,  'type':  1}]
10225,1398846942.3478394,[{'idp':  1 ,  'x':  3.0 ,  'y':  -5.5 ,  'r':  0.6 ,  'type':  1}]
10226,1398846942.3478718,[{'idp':  1 ,  'x':  2.98 ,  'y':  -5.52 ,  'r':  0.6 ,  'type':  1}]
10227,1398846942.3879538,[{'idp':  1 ,  'x':  2.99 ,  'y':  -5.51 ,  'r':  0.6 ,  'type':  1}]
10228,1398846942.3955228,[{'idp':  1 ,  'x':  2.99 ,  'y':  -5.51 ,  'r':  0.6 ,  'type':  1}]
10229,1398846942.4319043,[{'idp':  1 ,  'x':  3.01 ,  'y':  -5.49 ,  'r':  0.6 ,  'type':  1}]
10230,1398846942.4718325,[{'idp':  1 ,  'x':  3.02 ,  'y':  -5.5 ,  'r':  0.6 ,  'type':  1}]
10231,1398846942.4718893,[{'idp':  1 ,  'x':  3.02 ,  'y':  -5.51 ,  'r':  0.6 ,  'type':  1}]
10232,1398846942.511923,[{'idp':  1 ,  'x':  3.04 ,  'y':  -5.48 ,  'r':  0.6 ,  'type':  1}]
10233,1398846942.5202823,[{'idp':  1 ,  'x':  3.06 ,  'y':  -5.47 ,  'r':  0.6 ,  'type':  1}]
10234,1398846942.5599504,[{'idp':  1 ,  'x':  3.07 ,  'y':  -5.43 ,  'r':  0.6 ,  'type':  1}]
10235,1398846942.5998542,[{'idp':  1 ,  'x':  3.06 ,  'y':  -5.4 ,  'r':  0.6 ,  'type':  1}]
10236,1398846942.5998847,[{'idp':  1 ,  'x':  3.06 ,  'y':  -5.47 ,  'r':  0.6 ,  'type':  1}]
10237,1398846942.6399148,[{'idp':  1 ,  'x':  3.06 ,  'y':  -5.49 ,  'r':  0.6 ,  'type':  1}]
10238,1398846942.644635,[{'idp':  1 ,  'x':  3.06 ,  'y':  -5.55 ,  'r':  0.6 ,  'type':  1}]
10239,1398846942.6838713,[{'idp':  1 ,  'x':  3.06 ,  'y':  -5.52 ,  'r':  0.6 ,  'type':  1}]
10240,1398846942.723937,[{'idp':  1 ,  'x':  3.07 ,  'y':  -5.49 ,  'r':  0.6 ,  'type':  1}]
10241,1398846942.7239664,[{'idp':  1 ,  'x':  3.1 ,  'y':  -5.48 ,  'r':  0.6 ,  'type':  1}]
10242,1398846942.7639244,[{'idp':  1 ,  'x':  3.12 ,  'y':  -5.49 ,  'r':  0.6 ,  'type':  1}]
10243,1398846942.7694364,[{'idp':  1 ,  'x':  3.14 ,  'y':  -5.49 ,  'r':  0.6 ,  'type':  1}]
10244,1398846942.807932,[{'idp':  1 ,  'x':  3.15 ,  'y':  -5.52 ,  'r':  0.6 ,  'type':  1}]
10245,1398846942.847813,[{'idp':  1 ,  'x':  3.19 ,  'y':  -5.5 ,  'r':  0.6 ,  'type':  1}]
10246,1398846942.8478382,[{'idp':  1 ,  'x':  3.2 ,  'y':  -5.49 ,  'r':  0.6 ,  'type':  1}]
10247,1398846942.8879724,[{'idp':  1 ,  'x':  3.2 ,  'y':  -5.51 ,  'r':  0.6 ,  'type':  1}]
10248,1398846942.8941875,[{'idp':  1 ,  'x':  3.19 ,  'y':  -5.51 ,  'r':  0.6 ,  'type':  1}]
10249,1398846942.9318523,[{'idp':  1 ,  'x':  3.19 ,  'y':  -5.47 ,  'r':  0.6 ,  'type':  1}]
10250,1398846942.9718964,[{'idp':  1 ,  'x':  3.18 ,  'y':  -5.45 ,  'r':  0.6 ,  'type':  1}]
10251,1398846942.9719355,[{'idp':  1 ,  'x':  3.16 ,  'y':  -5.47 ,  'r':  0.6 ,  'type':  1}]
10252,1398846943.0119267,[{'idp':  1 ,  'x':  3.15 ,  'y':  -5.48 ,  'r':  0.6 ,  'type':  1}]
10253,1398846943.0187345,[{'idp':  1 ,  'x':  3.15 ,  'y':  -5.51 ,  'r':  0.6 ,  'type':  1}]
10254,1398846943.0558605,[{'idp':  1 ,  'x':  3.17 ,  'y':  -5.54 ,  'r':  0.6 ,  'type':  1}]
10255,1398846943.0957959,[{'idp':  1 ,  'x':  3.18 ,  'y':  -5.59 ,  'r':  0.6 ,  'type':  1}]
10256,1398846943.095815,[{'idp':  1 ,  'x':  3.16 ,  'y':  -5.59 ,  'r':  0.6 ,  'type':  1}]
10257,1398846943.1359391,[{'idp':  1 ,  'x':  3.16 ,  'y':  -5.63 ,  'r':  0.6 ,  'type':  1}]
10258,1398846943.1438074,[{'idp':  1 ,  'x':  3.16 ,  'y':  -5.65 ,  'r':  0.6 ,  'type':  1}]
10259,1398846943.1800203,[{'idp':  1 ,  'x':  3.15 ,  'y':  -5.68 ,  'r':  0.6 ,  'type':  1}]
10260,1398846943.2198298,[{'idp':  1 ,  'x':  3.12 ,  'y':  -5.69 ,  'r':  0.6 ,  'type':  1}]
10261,1398846943.2198539,[{'idp':  1 ,  'x':  3.1 ,  'y':  -5.7 ,  'r':  0.6 ,  'type':  1}]
10262,1398846943.259865,[{'idp':  1 ,  'x':  3.09 ,  'y':  -5.73 ,  'r':  0.6 ,  'type':  1}]
10263,1398846943.2681756,[{'idp':  1 ,  'x':  3.07 ,  'y':  -5.73 ,  'r':  0.6 ,  'type':  1}]
10264,1398846943.3079305,[{'idp':  1 ,  'x':  3.08 ,  'y':  -5.74 ,  'r':  0.6 ,  'type':  1}]
10265,1398846943.3478997,[{'idp':  1 ,  'x':  3.09 ,  'y':  -5.76 ,  'r':  0.6 ,  'type':  1}]
10266,1398846943.3479345,[{'idp':  1 ,  'x':  3.05 ,  'y':  -5.78 ,  'r':  0.6 ,  'type':  1}]
10267,1398846943.3879132,[{'idp':  1 ,  'x':  3.06 ,  'y':  -5.79 ,  'r':  0.6 ,  'type':  1}]
10268,1398846943.3927329,[{'idp':  1 ,  'x':  3.05 ,  'y':  -5.81 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.28 ,  'y':  -6.28 ,  'r':  0.4 ,  'type':  1}]
10269,1398846943.4318736,[{'idp':  1 ,  'x':  3.06 ,  'y':  -5.8 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.21 ,  'y':  -6.35 ,  'r':  0.4 ,  'type':  1}]
10270,1398846943.471877,[{'idp':  1 ,  'x':  3.05 ,  'y':  -5.81 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.19 ,  'y':  -6.35 ,  'r':  0.4 ,  'type':  1}]
10271,1398846943.4719093,[{'idp':  1 ,  'x':  3.04 ,  'y':  -5.83 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.16 ,  'y':  -6.37 ,  'r':  0.4 ,  'type':  1}]
10272,1398846943.511892,[{'idp':  1 ,  'x':  3.03 ,  'y':  -5.84 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.19 ,  'y':  -6.37 ,  'r':  0.4 ,  'type':  1}]
10273,1398846943.5175016,[{'idp':  1 ,  'x':  3.01 ,  'y':  -5.86 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.15 ,  'y':  -6.39 ,  'r':  0.4 ,  'type':  1}]
10274,1398846943.5558913,[{'idp':  1 ,  'x':  3.02 ,  'y':  -5.88 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.19 ,  'y':  -6.35 ,  'r':  0.4 ,  'type':  1}]
10275,1398846943.595871,[{'idp':  1 ,  'x':  3.03 ,  'y':  -5.87 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.19 ,  'y':  -6.39 ,  'r':  0.4 ,  'type':  1}]
10276,1398846943.5959034,[{'idp':  1 ,  'x':  3.01 ,  'y':  -5.89 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.18 ,  'y':  -6.39 ,  'r':  0.4 ,  'type':  1}]
10277,1398846943.6359434,[{'idp':  1 ,  'x':  3.0 ,  'y':  -5.87 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.15 ,  'y':  -6.4 ,  'r':  0.4 ,  'type':  1}]
10278,1398846943.6425614,[{'idp':  1 ,  'x':  2.99 ,  'y':  -5.91 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.09 ,  'y':  -6.47 ,  'r':  0.4 ,  'type':  1}]
10279,1398846943.67991,[{'idp':  1 ,  'x':  3.0 ,  'y':  -5.91 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.12 ,  'y':  -6.47 ,  'r':  0.4 ,  'type':  1}]
10280,1398846943.7197986,[{'idp':  1 ,  'x':  2.99 ,  'y':  -5.92 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.06 ,  'y':  -6.5 ,  'r':  0.4 ,  'type':  1}]
10281,1398846943.7198222,[{'idp':  1 ,  'x':  2.98 ,  'y':  -5.93 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.11 ,  'y':  -6.48 ,  'r':  0.4 ,  'type':  1}]
10282,1398846943.759881,[{'idp':  1 ,  'x':  2.97 ,  'y':  -5.95 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.08 ,  'y':  -6.51 ,  'r':  0.4 ,  'type':  1}]
10283,1398846943.7672446,[{'idp':  1 ,  'x':  2.98 ,  'y':  -5.96 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.07 ,  'y':  -6.54 ,  'r':  0.4 ,  'type':  1}]
10284,1398846943.8038795,[{'idp':  1 ,  'x':  2.97 ,  'y':  -5.98 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.05 ,  'y':  -6.57 ,  'r':  0.4 ,  'type':  1}]
10285,1398846943.843973,[{'idp':  1 ,  'x':  2.96 ,  'y':  -6.0 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.0 ,  'y':  -6.59 ,  'r':  0.4 ,  'type':  1}]
10286,1398846943.8440015,[{'idp':  1 ,  'x':  2.94 ,  'y':  -6.03 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  6.0 ,  'y':  -6.61 ,  'r':  0.4 ,  'type':  1}]
10287,1398846943.8838632,[{'idp':  1 ,  'x':  2.94 ,  'y':  -6.03 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.97 ,  'y':  -6.63 ,  'r':  0.4 ,  'type':  1}]
10288,1398846943.8919907,[{'idp':  1 ,  'x':  2.93 ,  'y':  -6.05 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.96 ,  'y':  -6.65 ,  'r':  0.4 ,  'type':  1}]
10289,1398846943.93189,[{'idp':  1 ,  'x':  2.93 ,  'y':  -6.07 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.92 ,  'y':  -6.69 ,  'r':  0.4 ,  'type':  1}]
10290,1398846943.9719121,[{'idp':  1 ,  'x':  2.92 ,  'y':  -6.08 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.88 ,  'y':  -6.71 ,  'r':  0.4 ,  'type':  1}]
10291,1398846943.9719374,[{'idp':  1 ,  'x':  2.9 ,  'y':  -6.09 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.85 ,  'y':  -6.73 ,  'r':  0.4 ,  'type':  1}]
10292,1398846944.0119293,[{'idp':  1 ,  'x':  2.88 ,  'y':  -6.11 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.79 ,  'y':  -6.69 ,  'r':  0.4 ,  'type':  1}]
10293,1398846944.0166957,[{'idp':  1 ,  'x':  2.86 ,  'y':  -6.11 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.8 ,  'y':  -6.73 ,  'r':  0.4 ,  'type':  1}]
10294,1398846944.055898,[{'idp':  1 ,  'x':  2.83 ,  'y':  -6.09 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.8 ,  'y':  -6.73 ,  'r':  0.4 ,  'type':  1}]
10295,1398846944.095825,[{'idp':  1 ,  'x':  2.82 ,  'y':  -6.09 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.79 ,  'y':  -6.72 ,  'r':  0.4 ,  'type':  1}]
10296,1398846944.0958605,[{'idp':  1 ,  'x':  2.8 ,  'y':  -6.18 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.76 ,  'y':  -6.69 ,  'r':  0.4 ,  'type':  1}]
10297,1398846944.135907,[{'idp':  1 ,  'x':  2.8 ,  'y':  -6.19 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.75 ,  'y':  -6.7 ,  'r':  0.4 ,  'type':  1}]
10298,1398846944.14192,[{'idp':  1 ,  'x':  2.8 ,  'y':  -6.21 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.77 ,  'y':  -6.73 ,  'r':  0.4 ,  'type':  1}]
10299,1398846944.179877,[{'idp':  1 ,  'x':  2.78 ,  'y':  -6.26 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.77 ,  'y':  -6.72 ,  'r':  0.4 ,  'type':  1}]
10300,1398846944.2199254,[{'idp':  1 ,  'x':  2.78 ,  'y':  -6.25 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.74 ,  'y':  -6.7 ,  'r':  0.4 ,  'type':  1}]
10301,1398846944.2199495,[{'idp':  1 ,  'x':  2.77 ,  'y':  -6.24 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.77 ,  'y':  -6.72 ,  'r':  0.4 ,  'type':  1}]
10302,1398846944.2598782,[{'idp':  1 ,  'x':  2.77 ,  'y':  -6.27 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.77 ,  'y':  -6.76 ,  'r':  0.4 ,  'type':  1}]
10303,1398846944.2664506,[{'idp':  1 ,  'x':  2.76 ,  'y':  -6.28 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.7 ,  'y':  -6.81 ,  'r':  0.4 ,  'type':  1}]
10304,1398846944.3038607,[{'idp':  1 ,  'x':  2.74 ,  'y':  -6.26 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.66 ,  'y':  -6.83 ,  'r':  0.4 ,  'type':  1}]
10305,1398846944.3440022,[{'idp':  1 ,  'x':  2.73 ,  'y':  -6.24 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.69 ,  'y':  -6.86 ,  'r':  0.4 ,  'type':  1}]
10306,1398846944.344027,[{'idp':  1 ,  'x':  2.71 ,  'y':  -6.27 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.63 ,  'y':  -7.21 ,  'r':  0.4 ,  'type':  1}]
10307,1398846944.3838925,[{'idp':  1 ,  'x':  2.7 ,  'y':  -6.29 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.63 ,  'y':  -7.23 ,  'r':  0.4 ,  'type':  1}]
10308,1398846944.3908856,[{'idp':  1 ,  'x':  2.71 ,  'y':  -6.3 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.62 ,  'y':  -7.23 ,  'r':  0.4 ,  'type':  1}]
10309,1398846944.4279146,[{'idp':  1 ,  'x':  2.69 ,  'y':  -6.29 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.63 ,  'y':  -7.24 ,  'r':  0.4 ,  'type':  1}]
10310,1398846944.4678414,[{'idp':  1 ,  'x':  2.7 ,  'y':  -6.31 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.59 ,  'y':  -7.22 ,  'r':  0.4 ,  'type':  1}]
10311,1398846944.4678743,[{'idp':  1 ,  'x':  2.67 ,  'y':  -6.34 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.53 ,  'y':  -7.17 ,  'r':  0.4 ,  'type':  1}]
10312,1398846944.50788,[{'idp':  1 ,  'x':  2.66 ,  'y':  -6.35 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.48 ,  'y':  -7.11 ,  'r':  0.4 ,  'type':  1}]
10313,1398846944.5158162,[{'idp':  1 ,  'x':  2.65 ,  'y':  -6.33 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.49 ,  'y':  -7.12 ,  'r':  0.4 ,  'type':  1}]
10314,1398846944.5518641,[{'idp':  1 ,  'x':  2.63 ,  'y':  -6.32 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.43 ,  'y':  -7.11 ,  'r':  0.4 ,  'type':  1}]
10315,1398846944.5918775,[{'idp':  1 ,  'x':  2.63 ,  'y':  -6.31 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.45 ,  'y':  -7.16 ,  'r':  0.4 ,  'type':  1}]
10316,1398846944.5918977,[{'idp':  1 ,  'x':  2.6 ,  'y':  -6.32 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.47 ,  'y':  -7.22 ,  'r':  0.4 ,  'type':  1}]
10317,1398846944.63191,[{'idp':  1 ,  'x':  2.56 ,  'y':  -6.34 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.44 ,  'y':  -7.25 ,  'r':  0.4 ,  'type':  1}]
10318,1398846944.6405637,[{'idp':  1 ,  'x':  2.53 ,  'y':  -6.35 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.46 ,  'y':  -7.28 ,  'r':  0.4 ,  'type':  1}]
10319,1398846944.679899,[{'idp':  1 ,  'x':  2.53 ,  'y':  -6.38 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.43 ,  'y':  -7.3 ,  'r':  0.4 ,  'type':  1}]
10320,1398846944.7198884,[{'idp':  1 ,  'x':  2.53 ,  'y':  -6.43 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.35 ,  'y':  -7.32 ,  'r':  0.4 ,  'type':  1}]
10321,1398846944.7199216,[{'idp':  1 ,  'x':  2.52 ,  'y':  -6.45 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.37 ,  'y':  -7.33 ,  'r':  0.4 ,  'type':  1}]
10322,1398846944.7598996,[{'idp':  1 ,  'x':  2.51 ,  'y':  -6.46 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.37 ,  'y':  -7.32 ,  'r':  0.4 ,  'type':  1}]
10323,1398846944.7653978,[{'idp':  1 ,  'x':  2.51 ,  'y':  -6.49 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.4 ,  'y':  -7.34 ,  'r':  0.4 ,  'type':  1}]
10324,1398846944.803874,[{'idp':  1 ,  'x':  2.5 ,  'y':  -6.51 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.36 ,  'y':  -7.34 ,  'r':  0.4 ,  'type':  1}]
10325,1398846944.843827,[{'idp':  1 ,  'x':  2.5 ,  'y':  -6.5 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.3 ,  'y':  -7.35 ,  'r':  0.4 ,  'type':  1}]
10326,1398846944.843867,[{'idp':  1 ,  'x':  2.49 ,  'y':  -6.52 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.29 ,  'y':  -7.35 ,  'r':  0.4 ,  'type':  1}]
10327,1398846944.8838556,[{'idp':  1 ,  'x':  2.49 ,  'y':  -6.54 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.32 ,  'y':  -7.39 ,  'r':  0.4 ,  'type':  1}]
10328,1398846944.8909993,[{'idp':  1 ,  'x':  2.48 ,  'y':  -6.55 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.33 ,  'y':  -7.38 ,  'r':  0.4 ,  'type':  1}]
10329,1398846944.927868,[{'idp':  1 ,  'x':  2.46 ,  'y':  -6.55 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.33 ,  'y':  -7.4 ,  'r':  0.4 ,  'type':  1}]
10330,1398846944.9678342,[{'idp':  1 ,  'x':  2.47 ,  'y':  -6.57 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.3 ,  'y':  -7.41 ,  'r':  0.4 ,  'type':  1}]
10331,1398846944.9678638,[{'idp':  1 ,  'x':  2.41 ,  'y':  -6.58 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.26 ,  'y':  -7.42 ,  'r':  0.4 ,  'type':  1}]
10332,1398846945.0078797,[{'idp':  1 ,  'x':  2.42 ,  'y':  -6.58 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.23 ,  'y':  -7.44 ,  'r':  0.4 ,  'type':  1}]
10333,1398846945.0153103,[{'idp':  1 ,  'x':  2.39 ,  'y':  -6.61 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.25 ,  'y':  -7.44 ,  'r':  0.4 ,  'type':  1}]
10334,1398846945.052004,[{'idp':  1 ,  'x':  2.38 ,  'y':  -6.63 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.21 ,  'y':  -7.47 ,  'r':  0.4 ,  'type':  1}]
10335,1398846945.0918593,[{'idp':  1 ,  'x':  2.41 ,  'y':  -6.63 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.18 ,  'y':  -7.47 ,  'r':  0.4 ,  'type':  1}]
10336,1398846945.0918868,[{'idp':  1 ,  'x':  2.38 ,  'y':  -6.65 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.18 ,  'y':  -7.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.16 ,  'y':  -6.45 ,  'r':  0.4 ,  'type':  1}]
10337,1398846945.1319466,[{'idp':  1 ,  'x':  2.36 ,  'y':  -6.67 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.16 ,  'y':  -7.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.19 ,  'y':  -6.38 ,  'r':  0.4 ,  'type':  1}]
10338,1398846945.1404018,[{'idp':  1 ,  'x':  2.35 ,  'y':  -6.68 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.17 ,  'y':  -7.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.19 ,  'y':  -6.38 ,  'r':  0.4 ,  'type':  1}]
10339,1398846945.179938,[{'idp':  1 ,  'x':  2.36 ,  'y':  -6.68 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.13 ,  'y':  -7.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.19 ,  'y':  -6.38 ,  'r':  0.4 ,  'type':  1}]
10340,1398846945.219868,[{'idp':  1 ,  'x':  2.36 ,  'y':  -6.69 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  5.06 ,  'y':  -7.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.21 ,  'y':  -6.37 ,  'r':  0.4 ,  'type':  1}]
10341,1398846945.2198982,[{'idp':  1 ,  'x':  2.36 ,  'y':  -6.71 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.99 ,  'y':  -7.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.19 ,  'y':  -6.38 ,  'r':  0.4 ,  'type':  1}]
10342,1398846945.2598596,[{'idp':  1 ,  'x':  2.36 ,  'y':  -6.7 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.97 ,  'y':  -7.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.2 ,  'y':  -6.39 ,  'r':  0.4 ,  'type':  1}]
10343,1398846945.2652843,[{'idp':  1 ,  'x':  2.35 ,  'y':  -6.72 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.98 ,  'y':  -7.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.21 ,  'y':  -6.37 ,  'r':  0.4 ,  'type':  1}]
10344,1398846945.3039021,[{'idp':  1 ,  'x':  2.32 ,  'y':  -6.73 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.96 ,  'y':  -7.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.21 ,  'y':  -6.38 ,  'r':  0.4 ,  'type':  1}]
10345,1398846945.3438764,[{'idp':  1 ,  'x':  2.33 ,  'y':  -6.73 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.96 ,  'y':  -7.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.19 ,  'y':  -6.38 ,  'r':  0.4 ,  'type':  1}]
10346,1398846945.3439107,[{'idp':  1 ,  'x':  2.3 ,  'y':  -6.76 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.92 ,  'y':  -7.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.2 ,  'y':  -6.37 ,  'r':  0.4 ,  'type':  1}]
10347,1398846945.3839266,[{'idp':  1 ,  'x':  2.29 ,  'y':  -6.76 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.9 ,  'y':  -7.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.2 ,  'y':  -6.37 ,  'r':  0.4 ,  'type':  1}]
10348,1398846945.3903594,[{'idp':  1 ,  'x':  2.32 ,  'y':  -6.78 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.88 ,  'y':  -7.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.19 ,  'y':  -6.38 ,  'r':  0.4 ,  'type':  1}]
10349,1398846945.4279099,[{'idp':  1 ,  'x':  2.26 ,  'y':  -6.8 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.89 ,  'y':  -7.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  5.18 ,  'y':  -6.36 ,  'r':  0.4 ,  'type':  1}]
