id,timestamp,circles
10000,1398776520.6229799,[{'idp': 54, 'x': 7.838, 'y': -1.919, 'r': 0.4, 'type': 1}]
10307,1398776528.3355744,[]
10308,1398776528.335604,[]
10309,1398776528.375556,[]
10310,1398776528.383763,[]
10311,1398776528.4236326,[]
10312,1398776528.463665,[]
10313,1398776528.463697,[]
10314,1398776528.5035906,[]
10315,1398776528.5090058,[]
10316,1398776528.547611,[]
10317,1398776528.5875697,[]
10318,1398776528.587601,[]
10319,1398776528.627653,[]
10320,1398776528.633361,[]
10321,1398776528.6716595,[]
10322,1398776528.71163,[]
10323,1398776528.7116635,[]
10324,1398776528.7516348,[]
10325,1398776528.7588801,[]
10326,1398776528.7956436,[]
10327,1398776528.8355484,[]
10328,1398776528.8355796,[]
10329,1398776528.8756163,[]
10330,1398776528.8829148,[]
10331,1398776528.9195924,[]
10332,1398776528.959633,[]
10333,1398776528.959664,[]
10334,1398776528.9996471,[]
10335,1398776529.0082028,[]
10336,1398776529.0476148,[]
10337,1398776529.0876024,[]
10338,1398776529.087648,[]
10339,1398776529.127601,[]
10340,1398776529.1325343,[]
10341,1398776529.1715705,[]
10342,1398776529.211626,[]
10343,1398776529.2116575,[]
10344,1398776529.2515855,[]
10345,1398776529.2577732,[]
10346,1398776529.2955925,[]
10347,1398776529.3356848,[]
10348,1398776529.3357193,[]
10349,1398776529.3755944,[]
10350,1398776529.38305,[]
10351,1398776529.4196405,[]
10352,1398776529.459604,[]
10353,1398776529.4596334,[]
10354,1398776529.4996197,[]
10355,1398776529.5085547,[]
10356,1398776529.5477157,[]
10357,1398776529.5875828,[]
10358,1398776529.587613,[]
10359,1398776529.6276696,[]
10360,1398776529.6334949,[]
10361,1398776529.6715982,[]
10362,1398776529.7115843,[]
10363,1398776529.7116163,[]
10364,1398776529.751587,[]
10365,1398776529.7581697,[]
10366,1398776529.7956269,[]
10367,1398776529.835602,[]
10368,1398776529.8356316,[]
10369,1398776529.8756044,[]
10370,1398776529.8869286,[]
10371,1398776529.9236352,[]
10372,1398776529.9636045,[]
10373,1398776529.9636385,[]
10374,1398776530.003656,[]
10375,1398776530.008616,[]
10376,1398776530.0475576,[]
10377,1398776530.0875711,[]
10378,1398776530.0876002,[]
10379,1398776530.1276107,[]
10380,1398776530.133444,[]
10381,1398776530.1716082,[]
10382,1398776530.2115939,[]
10383,1398776530.2116244,[]
10384,1398776530.2516608,[]
10385,1398776530.2587743,[]
10386,1398776530.2956705,[]
10387,1398776530.3355765,[]
10388,1398776530.3356063,[]
10389,1398776530.3756604,[]
10390,1398776530.3841045,[]
10391,1398776530.4235654,[]
10392,1398776530.4636016,[]
10393,1398776530.4636304,[]
10394,1398776530.5036566,[]
10395,1398776530.50898,[]
10396,1398776530.5475955,[]
10397,1398776530.5875506,[]
10398,1398776530.5875778,[]
10399,1398776530.627627,[]
10400,1398776530.6339738,[]
10401,1398776530.671599,[]
10402,1398776530.7116013,[]
10403,1398776530.7116303,[]
10404,1398776530.751594,[]
10405,1398776530.7593439,[]
10406,1398776530.7956545,[]
10407,1398776530.8355925,[]
10408,1398776530.835625,[]
10409,1398776530.87566,[]
10410,1398776530.884197,[]
10411,1398776530.9236112,[]
10412,1398776530.963592,[]
10413,1398776530.963635,[]
10414,1398776531.003585,[]
10415,1398776531.009382,[]
10416,1398776531.0476017,[]
10417,1398776531.0876508,[]
10418,1398776531.0877068,[]
10419,1398776531.1277032,[]
10420,1398776531.1350055,[]
10421,1398776531.171532,[]
10422,1398776531.2115748,[]
10423,1398776531.2116075,[]
10424,1398776531.2515638,[]
10425,1398776531.259874,[]
10426,1398776531.2995963,[]
10427,1398776531.3396552,[]
10428,1398776531.339687,[]
10429,1398776531.3796065,[]
10430,1398776531.3847303,[]
10431,1398776531.4235818,[]
10432,1398776531.4635618,[]
10433,1398776531.4635913,[]
10434,1398776531.5036097,[]
10435,1398776531.5098271,[]
10436,1398776531.5476136,[]
10437,1398776531.5875368,[]
10438,1398776531.5875628,[]
10439,1398776531.6275923,[]
10440,1398776531.6355312,[]
10441,1398776531.671639,[]
10442,1398776531.7116306,[]
10443,1398776531.7116642,[]
10444,1398776531.7516081,[]
10445,1398776531.7600825,[]
10446,1398776531.8035493,[]
10447,1398776531.843632,[]
10448,1398776531.8436613,[]
10449,1398776531.8835905,[]
10450,1398776531.885301,[]
10451,1398776531.923575,[]
10452,1398776531.9635448,[]
10453,1398776531.9635682,[]
10454,1398776532.0035965,[]
10455,1398776532.0112638,[]
10456,1398776532.0476415,[]
10457,1398776532.0875847,[]
10458,1398776532.0876107,[]
10459,1398776532.1276875,[]
10460,1398776532.1358972,[]
10461,1398776532.1756687,[]
10462,1398776532.2157495,[]
10463,1398776532.2157867,[]
10464,1398776532.2555943,[]
10465,1398776532.260981,[]
10466,1398776532.299615,[]
10467,1398776532.3395774,[]
10468,1398776532.3396084,[]
10469,1398776532.3795915,[]
10470,1398776532.386196,[]
10471,1398776532.423622,[]
10472,1398776532.4636004,[]
10473,1398776532.4636304,[]
10474,1398776532.503603,[]
10475,1398776532.511141,[]
10476,1398776532.5476363,[]
10477,1398776532.5875614,[]
10478,1398776532.5875876,[]
10479,1398776532.6276128,[]
10480,1398776532.6359978,[]
10481,1398776532.6755886,[]
10482,1398776532.7156594,[]
10483,1398776532.7157006,[]
10484,1398776532.7556362,[]
10485,1398776532.7611313,[]
10486,1398776532.7995915,[]
10487,1398776532.8396134,[]
10488,1398776532.8396425,[]
10489,1398776532.8796787,[]
10490,1398776532.8865685,[]
10491,1398776532.9236238,[]
10492,1398776532.9636352,[]
10493,1398776532.963665,[]
10494,1398776533.003556,[]
10495,1398776533.0113802,[]
10496,1398776533.0476317,[]
10497,1398776533.087592,[]
10498,1398776533.08764,[]
10499,1398776533.1276329,[]
10500,1398776533.1366217,[]
10501,1398776533.1756253,[]
10502,1398776533.2156138,[]
10503,1398776533.215645,[]
10504,1398776533.2555988,[]
10505,1398776533.2621267,[]
10506,1398776533.299591,[]
10507,1398776533.3396487,[]
10508,1398776533.3396866,[]
10509,1398776533.3795981,[]
10510,1398776533.3871953,[]
10511,1398776533.423654,[]
10512,1398776533.4635842,[]
10513,1398776533.4636128,[]
10514,1398776533.5036473,[]
10515,1398776533.5122175,[]
10516,1398776533.5516267,[]
10517,1398776533.5916378,[]
10518,1398776533.5916686,[]
10519,1398776533.6316106,[]
10520,1398776533.6371136,[]
10521,1398776533.6756618,[]
10522,1398776533.7156148,[]
10523,1398776533.7156534,[]
10524,1398776533.7556233,[]
10525,1398776533.763933,[]
10526,1398776533.803588,[]
10527,1398776533.8436031,[]
10528,1398776533.843631,[]
10529,1398776533.8835998,[]
10530,1398776533.8873205,[]
10531,1398776533.9235673,[]
10532,1398776533.9636219,[]
10533,1398776533.9636555,[]
10534,1398776534.003615,[]
10535,1398776534.0128694,[]
10536,1398776534.051633,[]
10537,1398776534.0916216,[]
10538,1398776534.0916479,[]
10539,1398776534.131642,[]
10540,1398776534.1377213,[]
10541,1398776534.1756709,[]
10542,1398776534.2156684,[]
10543,1398776534.2157035,[]
10544,1398776534.2556205,[]
10545,1398776534.2629013,[]
10546,1398776534.299604,[]
10547,1398776534.3396096,[]
10548,1398776534.3396425,[]
10549,1398776534.37961,[]
10550,1398776534.387922,[]
10551,1398776534.4276638,[]
10552,1398776534.4675753,[]
10553,1398776534.4676087,[]
10554,1398776534.5076232,[]
10555,1398776534.5129993,[]
10556,1398776534.551581,[]
10557,1398776534.5915802,[]
10558,1398776534.5916092,[]
10559,1398776534.6315773,[]
10560,1398776534.638194,[]
10561,1398776534.675653,[]
10562,1398776534.715609,[]
10563,1398776534.7157047,[]
10564,1398776534.7556114,[]
10565,1398776534.7637606,[]
10566,1398776534.8036222,[]
10567,1398776534.8436086,[]
10568,1398776534.8436368,[]
10569,1398776534.8835452,[]
10570,1398776534.8896534,[]
10571,1398776534.9275746,[]
10572,1398776534.9675746,[]
10573,1398776534.9676077,[]
10574,1398776535.0076368,[]
10575,1398776535.013729,[]
10576,1398776535.0516162,[]
10577,1398776535.0923326,[]
10578,1398776535.0923555,[]
10579,1398776535.1317124,[]
10580,1398776535.139139,[]
10581,1398776535.1755428,[]
10582,1398776535.215569,[]
10583,1398776535.215602,[]
10584,1398776535.2555754,[]
10585,1398776535.2650201,[]
10586,1398776535.303583,[]
10587,1398776535.343723,[]
10588,1398776535.3437612,[]
10589,1398776535.3836417,[]
10590,1398776535.3906868,[]
10591,1398776535.4275944,[]
10592,1398776535.4675813,[]
10593,1398776535.4676127,[]
10594,1398776535.5076258,[]
10595,1398776535.514508,[]
10596,1398776535.5516036,[]
10597,1398776535.5915856,[]
10598,1398776535.5916169,[]
10599,1398776535.6316793,[]
10600,1398776535.6395082,[]
10601,1398776535.6756158,[]
10602,1398776535.7156441,[]
10603,1398776535.7156813,[]
10604,1398776535.755621,[]
10605,1398776535.7659676,[]
10606,1398776535.803615,[]
10607,1398776535.8435822,[]
10608,1398776535.8436103,[]
10609,1398776535.8836136,[]
10610,1398776535.8897564,[]
10611,1398776535.9275913,[]
10612,1398776535.967586,[]
10613,1398776535.9676065,[]
10614,1398776536.0075448,[]
10615,1398776536.014798,[]
10616,1398776536.051621,[]
10617,1398776536.0915716,[]
10618,1398776536.0915987,[]
10619,1398776536.1315372,[]
10620,1398776536.1396816,[]
10621,1398776536.1795926,[]
10622,1398776536.21963,[]
10623,1398776536.2196658,[]
10624,1398776536.2596903,[]
10625,1398776536.2660093,[]
10626,1398776536.30362,[]
10627,1398776536.3436403,[]
10628,1398776536.3436713,[]
10629,1398776536.383568,[]
10630,1398776536.3899956,[]
10631,1398776536.4276385,[]
10632,1398776536.467639,[]
10633,1398776536.4676728,[]
10634,1398776536.50762,[]
10635,1398776536.5149858,[]
10636,1398776536.5515783,[]
10637,1398776536.5915704,[]
10638,1398776536.5915947,[]
10639,1398776536.631641,[]
10640,1398776536.6399844,[]
10641,1398776536.6796134,[]
10642,1398776536.7196157,[]
10643,1398776536.7196474,[]
10644,1398776536.7596629,[]
10645,1398776536.7664897,[]
10646,1398776536.803755,[]
10647,1398776536.843618,[]
10648,1398776536.843646,[]
10649,1398776536.8836284,[]
10650,1398776536.8920088,[]
10651,1398776536.9316208,[]
10652,1398776536.9716132,[]
10653,1398776536.9716442,[]
10654,1398776537.011699,[]
10655,1398776537.015396,[]
10656,1398776537.0515428,[]
10657,1398776537.0916631,[]
10658,1398776537.0916984,[]
10659,1398776537.1316,[]
10660,1398776537.1404195,[]
10661,1398776537.1796124,[]
10662,1398776537.2196512,[]
10663,1398776537.219682,[]
10664,1398776537.259597,[]
10665,1398776537.2668328,[]
10666,1398776537.303618,[]
10667,1398776537.3436253,[]
10668,1398776537.3436553,[]
10669,1398776537.3836462,[]
10670,1398776537.3924775,[]
10671,1398776537.431553,[]
10672,1398776537.4716039,[]
10673,1398776537.4716344,[]
10674,1398776537.5116177,[]
10675,1398776537.5159833,[]
10676,1398776537.5556474,[]
10677,1398776537.5956252,[]
10678,1398776537.5956638,[]
10679,1398776537.6356585,[]
10680,1398776537.641739,[]
10681,1398776537.6796222,[]
10682,1398776537.7196014,[]
10683,1398776537.7196338,[]
10684,1398776537.75969,[]
10685,1398776537.7661898,[]
10686,1398776537.803615,[]
10687,1398776537.8436291,[]
10688,1398776537.8436615,[]
10689,1398776537.8836281,[]
10690,1398776537.8912594,[]
10691,1398776537.927593,[]
10692,1398776537.9676058,[]
10693,1398776538.0076258,[]
10694,1398776538.0076542,[]
10695,1398776538.0476022,[]
10696,1398776538.0476346,[]
10697,1398776538.087579,[]
10698,1398776538.0918767,[]
10699,1398776538.1315737,[]
10700,1398776538.1716027,[]
10701,1398776538.1716328,[]
10702,1398776538.2116222,[]
10703,1398776538.2168028,[]
10704,1398776538.2556186,[]
10705,1398776538.2956522,[]
10706,1398776538.2956836,[]
10707,1398776538.3355803,[]
10708,1398776538.342223,[]
10709,1398776538.3796065,[]
10710,1398776538.419619,[]
10711,1398776538.4196386,[]
10712,1398776538.4596248,[]
10713,1398776538.4687212,[]
10714,1398776538.5075693,[]
10715,1398776538.5476727,[]
10716,1398776538.5477033,[]
10717,1398776538.5875645,[]
10718,1398776538.5919101,[]
10719,1398776538.6315858,[]
10720,1398776538.6716688,[]
10721,1398776538.6717038,[]
10722,1398776538.7115552,[]
10723,1398776538.7171052,[]
10724,1398776538.7556145,[]
10725,1398776538.7955422,[]
10726,1398776538.7955735,[]
10727,1398776538.835628,[]
10728,1398776538.8421798,[]
10729,1398776538.8796947,[]
10730,1398776538.919641,[]
10731,1398776538.9196784,[]
10732,1398776538.9596272,[]
10733,1398776538.9681292,[]
10734,1398776539.0076127,[]
10735,1398776539.0476677,[]
10736,1398776539.047701,[]
10737,1398776539.08761,[]
10738,1398776539.092473,[]
10739,1398776539.1316118,[]
10740,1398776539.1715667,[]
10741,1398776539.1715977,[]
10742,1398776539.211595,[]
10743,1398776539.2176616,[]
10744,1398776539.2556217,[]
10745,1398776539.2955663,[]
10746,1398776539.2955966,[]
10747,1398776539.3355668,[]
10748,1398776539.3427467,[]
10749,1398776539.379614,[]
10750,1398776539.4196253,[]
10751,1398776539.4196532,[]
10752,1398776539.4596345,[]
10753,1398776539.468252,[]
10754,1398776539.5075848,[]
10755,1398776539.5476544,[]
10756,1398776539.5476744,[]
10757,1398776539.5876846,[]
10758,1398776539.5932572,[]
10759,1398776539.6315546,[]
10760,1398776539.6715586,[]
10761,1398776539.6715868,[]
10762,1398776539.7116606,[]
10763,1398776539.7187073,[]
10764,1398776539.7556427,[]
10765,1398776539.7955782,[]
10766,1398776539.795609,[]
10767,1398776539.8355525,[]
10768,1398776539.843124,[]
10769,1398776539.8796616,[]
10770,1398776539.9195821,[]
10771,1398776539.919639,[]
10772,1398776539.9596028,[]
10773,1398776539.9690766,[]
10774,1398776540.0075805,[]
10775,1398776540.047673,[]
10776,1398776540.047705,[]
10777,1398776540.0876935,[]
10778,1398776540.0951197,[]
10779,1398776540.1315498,[]
10780,1398776540.1715884,[]
10781,1398776540.1716185,[]
10782,1398776540.211621,[]
10783,1398776540.2187119,[]
10784,1398776540.255638,[]
10785,1398776540.2955933,[]
10786,1398776540.2956264,[]
10787,1398776540.3356342,[]
10788,1398776540.3437254,[]
10789,1398776540.383589,[]
10790,1398776540.4237733,[]
10791,1398776540.4251592,[]
10792,1398776540.4639199,[]
10793,1398776540.4706192,[]
10794,1398776540.5076237,[]
10795,1398776540.547585,[]
10796,1398776540.5476131,[]
10797,1398776540.5876267,[]
10798,1398776540.5955052,[]
10799,1398776540.631593,[]
10800,1398776540.6717143,[]
10801,1398776540.6717517,[]
10802,1398776540.7116206,[]
10803,1398776540.7193696,[]
10804,1398776540.755615,[]
10805,1398776540.79563,[]
10806,1398776540.7956655,[]
10807,1398776540.8356574,[]
10808,1398776540.8449595,[]
10809,1398776540.8835983,[]
10810,1398776540.923595,[]
10811,1398776540.9236214,[]
10812,1398776540.963586,[]
10813,1398776540.9696734,[]
10814,1398776541.0075457,[]
10815,1398776541.0475771,[]
10816,1398776541.0476494,[]
10817,1398776541.087659,[]
10818,1398776541.0954216,[]
10819,1398776541.1315958,[]
10820,1398776541.171644,[]
10821,1398776541.1716664,[]
10822,1398776541.2116451,[]
10823,1398776541.220992,[]
10824,1398776541.2595966,[]
10825,1398776541.2995892,[]
10826,1398776541.2996192,[]
10827,1398776541.3395932,[]
10828,1398776541.3448236,[]
10829,1398776541.3835907,[]
10830,1398776541.4235733,[]
10831,1398776541.4236012,[]
10832,1398776541.4636045,[]
10833,1398776541.4712694,[]
10834,1398776541.5076003,[]
10835,1398776541.5476465,[]
10836,1398776541.5476687,[]
10837,1398776541.5876365,[]
10838,1398776541.596726,[]
10839,1398776541.635569,[]
10840,1398776541.675614,[]
10841,1398776541.6756477,[]
10842,1398776541.7155833,[]
10843,1398776541.7202508,[]
10844,1398776541.7596362,[]
10845,1398776541.799651,[]
10846,1398776541.799684,[]
10847,1398776541.8395607,[]
10848,1398776541.845249,[]
10849,1398776541.8875937,[]
10850,1398776541.9275823,[]
10851,1398776541.9276135,[]
10852,1398776541.967633,[]
10853,1398776541.970489,[]
10854,1398776542.0075285,[]
10855,1398776542.047584,[]
10856,1398776542.0476153,[]
10857,1398776542.087617,[]
10858,1398776542.0955684,[]
10859,1398776542.135536,[]
10860,1398776542.1756115,[]
10861,1398776542.1756434,[]
10862,1398776542.2156231,[]
10863,1398776542.2209256,[]
10864,1398776542.2595785,[]
10865,1398776542.2995803,[]
10866,1398776542.2996094,[]
10867,1398776542.3396335,[]
10868,1398776542.3463445,[]
10869,1398776542.3835664,[]
10870,1398776542.4235675,[]
10871,1398776542.4235828,[]
10872,1398776542.4636383,[]
10873,1398776542.4717689,[]
10874,1398776542.5116112,[]
10875,1398776542.5515707,[]
10876,1398776542.5516002,[]
10877,1398776542.5915766,[]
10878,1398776542.5970228,[]
10879,1398776542.6356025,[]
10880,1398776542.6756365,[]
10881,1398776542.6756754,[]
10882,1398776542.7155478,[]
10883,1398776542.721251,[]
10884,1398776542.759556,[]
10885,1398776542.799648,[]
10886,1398776542.7996798,[]
10887,1398776542.839595,[]
10888,1398776542.8464003,[]
10889,1398776542.8848429,[]
10890,1398776542.9235907,[]
10891,1398776542.923632,[]
10892,1398776542.963619,[]
10893,1398776542.9732661,[]
10894,1398776543.0116081,[]
10895,1398776543.0515609,[]
10896,1398776543.0515876,[]
10897,1398776543.0916708,[]
10898,1398776543.096043,[]
10899,1398776543.135605,[]
10900,1398776543.1755733,[]
10901,1398776543.175602,[]
10902,1398776543.2156172,[]
10903,1398776543.2218215,[]
10904,1398776543.2596092,[]
10905,1398776543.2995722,[]
10906,1398776543.299589,[]
10907,1398776543.339572,[]
10908,1398776543.346979,[]
10909,1398776543.3836224,[]
10910,1398776543.4235954,[]
10911,1398776543.4236271,[]
10912,1398776543.4636,[]
10913,1398776543.4726388,[]
10914,1398776543.5116124,[]
10915,1398776543.5517187,[]
10916,1398776543.5517554,[]
10917,1398776543.5916724,[]
10918,1398776543.5978813,[]
10919,1398776543.635602,[]
10920,1398776543.6755784,[]
10921,1398776543.6756036,[]
10922,1398776543.7155886,[]
10923,1398776543.7236574,[]
10924,1398776543.7636294,[]
10925,1398776543.80362,[]
10926,1398776543.8036516,[]
10927,1398776543.8435776,[]
10928,1398776543.8480153,[]
10929,1398776543.887594,[]
10930,1398776543.9276433,[]
10931,1398776543.9276736,[]
10932,1398776543.9676719,[]
10933,1398776543.9720714,[]
10934,1398776544.0116084,[]
10935,1398776544.0516167,[]
10936,1398776544.0516465,[]
10937,1398776544.0916204,[]
10938,1398776544.0990055,[]
10939,1398776544.1355777,[]
10940,1398776544.1756003,[]
10941,1398776544.1756327,[]
10942,1398776544.2155564,[]
10943,1398776544.223788,[]
10944,1398776544.2636402,[]
10945,1398776544.3035882,[]
10946,1398776544.3036191,[]
10947,1398776544.3436942,[]
10948,1398776544.3482714,[]
10949,1398776544.387629,[]
10950,1398776544.4276183,[]
10951,1398776544.4276397,[]
10952,1398776544.467675,[]
10953,1398776544.4732602,[]
10954,1398776544.511587,[]
10955,1398776544.551567,[]
10956,1398776544.551601,[]
10957,1398776544.5916727,[]
10958,1398776544.5978005,[]
10959,1398776544.6355891,[]
10960,1398776544.6755822,[]
10961,1398776544.6756134,[]
10962,1398776544.7156484,[]
10963,1398776544.723225,[]
10964,1398776544.7595785,[]
10965,1398776544.7996297,[]
10966,1398776544.7996576,[]
10967,1398776544.839701,[]
10968,1398776544.8480952,[]
10969,1398776544.8876245,[]
10970,1398776544.9276037,[]
10971,1398776544.9276326,[]
10972,1398776544.9676988,[]
10973,1398776544.9745555,[]
10974,1398776545.011679,[]
10975,1398776545.0516326,[]
10976,1398776545.0516598,[]
10977,1398776545.0916696,[]
10978,1398776545.0979931,[]
10979,1398776545.1356113,[]
10980,1398776545.1756546,[]
10981,1398776545.1756861,[]
10982,1398776545.2156272,[]
10983,1398776545.2236395,[]
10984,1398776545.2636228,[]
10985,1398776545.303572,[]
10986,1398776545.303597,[]
10987,1398776545.3436198,[]
10988,1398776545.3490703,[]
10989,1398776545.3876457,[]
10990,1398776545.427568,[]
10991,1398776545.4276004,[]
10992,1398776545.4676092,[]
10993,1398776545.4750066,[]
10994,1398776545.5116158,[]
10995,1398776545.551612,[]
10996,1398776545.551646,[]
10997,1398776545.5916874,[{'idp': 56, 'x': 6.284, 'y': 5.825, 'r': 0.4, 'type': 1}]
10998,1398776545.5996583,[{'idp': 56, 'x': 6.292, 'y': 5.656, 'r': 0.4, 'type': 1}]
10999,1398776545.6396084,[{'idp': 56, 'x': 6.292, 'y': 5.593, 'r': 0.4, 'type': 1}]
11000,1398776545.6796987,[{'idp': 56, 'x': 6.268, 'y': 5.547, 'r': 0.4, 'type': 1}]
11001,1398776545.6797588,[{'idp': 56, 'x': 6.249, 'y': 5.531, 'r': 0.4, 'type': 1}]
11002,1398776545.7195945,[{'idp': 56, 'x': 6.119, 'y': 5.462, 'r': 0.4, 'type': 1}]
11003,1398776545.724539,[{'idp': 56, 'x': 6.133, 'y': 5.451, 'r': 0.4, 'type': 1}]
11004,1398776545.7636878,[{'idp': 56, 'x': 6.129, 'y': 5.472, 'r': 0.4, 'type': 1}]
11005,1398776545.8035927,[{'idp': 56, 'x': 6.113, 'y': 5.433, 'r': 0.4, 'type': 1}]
11006,1398776545.8036227,[{'idp': 56, 'x': 6.063, 'y': 5.365, 'r': 0.4, 'type': 1}]
11007,1398776545.843602,[{'idp': 56, 'x': 6.1, 'y': 5.372, 'r': 0.4, 'type': 1}]
11008,1398776545.8496945,[{'idp': 56, 'x': 6.083, 'y': 5.31, 'r': 0.4, 'type': 1}]
11009,1398776545.887678,[{'idp': 56, 'x': 6.081, 'y': 5.24, 'r': 0.4, 'type': 1}]
11010,1398776545.9275992,[{'idp': 56, 'x': 6.021, 'y': 5.189, 'r': 0.4, 'type': 1}]
11011,1398776545.9276297,[{'idp': 56, 'x': 5.978, 'y': 5.152, 'r': 0.4, 'type': 1}]
11012,1398776545.967601,[{'idp': 56, 'x': 5.974, 'y': 5.117, 'r': 0.4, 'type': 1}]
11013,1398776545.9747076,[{'idp': 56, 'x': 5.933, 'y': 5.114, 'r': 0.4, 'type': 1}]
11014,1398776546.0116158,[{'idp': 56, 'x': 5.906, 'y': 5.092, 'r': 0.4, 'type': 1}]
11015,1398776546.0516157,[{'idp': 56, 'x': 5.854, 'y': 5.003, 'r': 0.4, 'type': 1}]
11016,1398776546.0516484,[{'idp': 56, 'x': 5.891, 'y': 5.012, 'r': 0.4, 'type': 1}]
11017,1398776546.0916598,[{'idp': 56, 'x': 5.846, 'y': 4.967, 'r': 0.4, 'type': 1}]
11018,1398776546.1005313,[{'idp': 56, 'x': 5.807, 'y': 4.941, 'r': 0.4, 'type': 1}]
11019,1398776546.139596,[{'idp': 56, 'x': 5.76, 'y': 4.896, 'r': 0.4, 'type': 1}]
11020,1398776546.1796103,[{'idp': 56, 'x': 5.727, 'y': 4.89, 'r': 0.4, 'type': 1}]
11021,1398776546.1796534,[{'idp': 56, 'x': 5.668, 'y': 4.843, 'r': 0.4, 'type': 1}]
11022,1398776546.2196124,[{'idp': 56, 'x': 5.647, 'y': 4.825, 'r': 0.4, 'type': 1}]
11023,1398776546.2258172,[{'idp': 56, 'x': 5.643, 'y': 4.799, 'r': 0.4, 'type': 1}]
11024,1398776546.2635906,[{'idp': 56, 'x': 5.609, 'y': 4.77, 'r': 0.4, 'type': 1}]
11025,1398776546.3036413,[{'idp': 56, 'x': 5.602, 'y': 4.764, 'r': 0.4, 'type': 1}]
11026,1398776546.303673,[{'idp': 56, 'x': 5.56, 'y': 4.727, 'r': 0.4, 'type': 1}]
11027,1398776546.3435988,[{'idp': 56, 'x': 5.533, 'y': 4.704, 'r': 0.4, 'type': 1}]
11028,1398776546.3500118,[{'idp': 56, 'x': 5.521, 'y': 4.716, 'r': 0.4, 'type': 1}]
11029,1398776546.3876455,[{'idp': 56, 'x': 5.518, 'y': 4.779, 'r': 0.4, 'type': 1}]
11030,1398776546.4276268,[{'idp': 56, 'x': 5.462, 'y': 4.836, 'r': 0.4, 'type': 1}]
11031,1398776546.427648,[{'idp': 56, 'x': 5.427, 'y': 4.87, 'r': 0.4, 'type': 1}]
11032,1398776546.4676836,[{'idp': 56, 'x': 5.457, 'y': 5.012, 'r': 0.4, 'type': 1}]
11033,1398776546.4751341,[{'idp': 56, 'x': 5.416, 'y': 5.072, 'r': 0.4, 'type': 1}]
11034,1398776546.5115921,[{'idp': 56, 'x': 5.354, 'y': 5.059, 'r': 0.4, 'type': 1}]
11035,1398776546.5515904,[{'idp': 56, 'x': 5.33, 'y': 5.036, 'r': 0.4, 'type': 1}]
11036,1398776546.5516157,[{'idp': 56, 'x': 5.314, 'y': 4.977, 'r': 0.4, 'type': 1}]
11037,1398776546.5916052,[{'idp': 56, 'x': 5.295, 'y': 4.959, 'r': 0.4, 'type': 1}]
11038,1398776546.5998409,[{'idp': 56, 'x': 5.277, 'y': 4.92, 'r': 0.4, 'type': 1}]
11039,1398776546.6395714,[{'idp': 56, 'x': 5.256, 'y': 4.901, 'r': 0.4, 'type': 1}]
11040,1398776546.6796763,[{'idp': 56, 'x': 5.241, 'y': 4.866, 'r': 0.4, 'type': 1}]
11041,1398776546.679732,[{'idp': 56, 'x': 5.194, 'y': 4.821, 'r': 0.4, 'type': 1}]
11042,1398776546.7195983,[{'idp': 56, 'x': 5.164, 'y': 4.815, 'r': 0.4, 'type': 1}]
